Sentence,types,Sentiment,levels
"รับงานหาดใหญ่​ หญิงแท้100% นวดได้​ นวดออย​ นวดคลายเส้น​ B2B บริการดี​คะ​ ปลอดภัยโควิด19  ฟิวแฟน
สนใจติดต่อ
#แอดไลน์.ID: aom881995
#รับงานหาดใหญ่​  
#รับนวดหาดใหญ่
#หาดใหญ่นัดเย็ด
#หาดใหญ่
#ไซด์ไลน์หาดใหญ่ https://t.co/N3QngXq32w",อื่นๆ,ไม่เดือดร้อน,0
"วันหยุดอยู่ห้องวนไป ... เกียดโควิด 🌧️ 
.
#สาวสอง #รับคอลเสียวราคาเบาๆ https://t.co/q26oxwv6C8",อื่นๆ,ไม่เดือดร้อน,0
��💉 2 วันนี้พี่จะรอดไหม...ดูจากตาพี่ไม่น่าจะรอด แต่อาการแรกมาละ ปวดแขนมาก #astrazeneca #ᴠᴀᴄᴄɪɴᴇᴅᴀʏ💉 #covid_19 #เข็ม2astrazeneca @ CentralPlaza Pinklao https://t.co/yliHxHDuE7,วัคซีน,เดือดร้อน,1
"เข้ามาภูเก็ตได้  8 ก.ย.64 ตามนี้
- ฉีดวัคซีนครบ มีผลตรวจโควิดไม่เกิน 72 ชม. มีหลักฐานการจองที่พักพร้อมชำระเงินแล้ว
- หากอยู่เกิน 7 วัน ต้องตรวจโควิดอีกครั้ง ในวันที่ 5 ของการพักอาศัยในภูเก็ต (รับผิดชอบค่าใช้จ่ายเอง)
*มติที่ประชุมคณะกรรมการโรคติดต่อจังหวัดภูเก็ต 31/08/64",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ครบ 2เข็มแล้วนะ 
#โควิด19เราต้องรอด
#แอสตร้าเซนเนก้า 
#โควิด19 https://t.co/fWPkbQ1Hop",วัคซีน,ไม่เดือดร้อน,0
"สอนพื้นฐาน​ออนไลน์​สำหรับ​แม่ค้า​ออนไลน์​ เรียน​ 1-3​ ก.ย.64​ 19.00​ น.
​​#ยิงแอด​#สอนสร้างเพจ​#คําคมแม่ค้าออนไลน์​#สอนขายออนไลน์​#สอนยิงแอด​#เจนนิเฟอร์คิ้ม​  #แบมแบมของขลัง #เป๊กผลิตโชค  #แคปชั่นอ่อย  #สิระไม่มีตังค์จ่าย #โมเดอร์นา #บีพีระพัฒน์ #มิวศุภศิษฏ์ #อภิปรายไม่ไว้วางใจ https://t.co/iAUKfqpIwf",อื่นๆ,ไม่เดือดร้อน,0
"สอนพื้นฐาน​ออนไลน์​สำหรับ​แม่ค้า​ออนไลน์​ เรียน​ 1-3​ ก.ย.64​ 19.00​ น.
​​#ยิงแอด​#สอนสร้างเพจ​#คําคมแม่ค้าออนไลน์​#สอนขายออนไลน์​#สอนยิงแอด​#เจนนิเฟอร์คิ้ม​  #แบมแบม #เป๊กผลิตโชค  #แคปชั่นอ่อย  #สิระไม่มีตังค์จ่าย #โมเดอร์นา #บีพีระพัฒน์ #มิวศุภศิษฏ์ #อภิปรายไม่ไว้วางใจ https://t.co/xQBQ6w7TUL",อื่นๆ,ไม่เดือดร้อน,0
"สอนพื้นฐาน​ออนไลน์​สำหรับ​แม่ค้า​ออนไลน์​ เรียน​ 1-3​ ก.ย.64​ 19.00​ น.
​​#ยิงแอด​#สอนสร้างเพจ​#คําคมแม่ค้าออนไลน์​#สอนขายออนไลน์​#สอนยิงแอด​#เจนนิเฟอร์คิ้ม​  #แบมแบม #เป๊กผลิตโชค  #แคปชั่นอ่อย  #สิระไม่มีตังค์จ่าย #โมเดอร์นา #บีพีระพัฒน์ #มิวศุภศิษฏ์ #อภิปรายไม่ไว้วางใจ https://t.co/GHB60YIAtW",อื่นๆ,ไม่เดือดร้อน,0
"Ep.523:  ร้อยใจไทย
สู้ภัยเศรษฐกิจยุคไวรัสโควิด-19
ประเทศไทยต้องชนะ
*^*^*^*^*^*^*^*
Liveสด! ออโต้มีเดียรวมใจไทยสู้ภัยโควิด-19,  พุธที่ 1กย.64
[Uncut: Live! on the Studio]
https://t.co/KamaPk4iMI",อื่นๆ,ไม่เดือดร้อน,0
"รับนวดทั้งในและนอกสถานที่
พิกัดบางบัวทอง
📌📌หมอฉีดวันซีนครบทุกคนแล้ว
📌หมอตรวจเทสโควิดทุกสัปดาห์
ติดต่อสอบถามจองคิว
ไลน์ jira7844
#มีหน้าร้าน #รับนวดนอกสถานที่
#บางบัวอง #ไทรน้อย #ไทรม่า #รัตนาธิเบศร์ #ราชพฤกษ์ #ชัยพฤกษ์ https://t.co/wZphRkAvbB",รายงานสถานการณ์,ไม่เดือดร้อน,0
@yommalok1 @motorwars ศูนย์พักคอยวัดสะพาน​ คลองเตย​ มี500เตียง​ ยอดครองเตียงตอนนี้อยู่ที่40คน​ เตียงว่าว460เตียง​ คลองเตยซึ่งเป็นจุดแรกๆที่ระบาดใน​ กทม​ กำลังดีขึ้น​ ชุมขนคลองเตยดีขึ้นเท่ากับ​โควิด กทม​  ดีขึ้น​ครับ,อื่นๆ,ไม่เดือดร้อน,0
"📲 รู้เท่าทัน ใช้อย่างสื่อสร้างสรรค์ มีสติไตร่ตรอง ถูกต้องปลอดภัย📱
""📱 อบรมการใช้สื่อ
โซเชียลอย่างสร้างสรรค์และถูกต้องให้แก่ น้องๆทหารใหม่ ภายใต้มาตรการ ""การป้องกันโควิด-19😷อย่างเคร่งครัด ในทุกแพลตฟอร์ม,เช่นFacebook,Instargram,Twitter,Tiktok.
#กองพลพัฒนาที่4
#กองทัพภาคที่4 https://t.co/ldBUXL4lWj",อื่นๆ,ไม่เดือดร้อน,0
วันนี้ประเทศสหรัฐอเมริกาบันทึกติดเชื้อโควิด19​ ทะลุ40ล้านคน​ #โควิดวันนี้ #USA https://t.co/KaVo5T6PJl,รายงานสถานการณ์,ไม่เดือดร้อน,0
"เวบไซต์ของเพื่อน ทำไว้เพื่อว่าจะช่วยกันผ่านพ้นวิกฤติโควิดนี้ไปให้ได้อีกแรง ลองเข้าไปดูนะครับ ทั้งผู้ที่ต้องการความช่วยเหลือและผู้ที่ต้องการความช่วยเหลือ
https://t.co/WvYaAYhE7n
#โควิด19",ความเป็นอยู่,ไม่เดือดร้อน,0
"😷เราจะก้าวผ่านภาวะวิกฤตสถานการณ์โควิดไปด้วยกัน😷
""น้องๆทหารใหม่ ทำการฝึกช่วยเหลือผู้ป่วยโควิด 19 , การแต่งกายชุด PPE, การใช้น้ำยาฉีดพ่นฆ่าเชื้อ,การปฐมพยาบาลเบื้องต้น การทำ CPR💙
#ทหารเป็นที่พึ่งของประชาชนในทุกโอกาส🤝
#กองพลพัฒนาที่4
#กองทัพภาคที่4 
#กองทัพบกเพื่อประชาชน https://t.co/qLIwNFrPyg",หาความช่วยเหลือ,ไม่เดือดร้อน,0
หมอมนูญเผย ‘#ผมร่วง’ อาการใหม่ที่พบได้ในผู้ป่วยโควิด-19 ระบุปัญหาที่เกิดขึ้นนี้ไม่ได้เกิดขึ้นจากไวรัสโดยตรง แต่เป็นผลพวงจากการเจ็บป่วย ชี้ไม่ต้องวิตกกังวล อีก 4 เดือนผมก็จะหยุดร่วงและจะงอกขึ้นมาใหม่เหมือนเดิม,การรักษา,ไม่เดือดร้อน,0
ร่าง2 ของนางเดลตา แผงฤทธิ์แล้ววววว 🥺🥺🥺🥺🥺🥺🥺🥺🥺 เชื้อโรคมันเก่งกาจ จนมนุษย์ตามไม่ทันแล้ว #โควิดวันนี้ #โควิท19 https://t.co/HwcXWqhBk9,ไม่สบายใจ,เดือดร้อน,2
สวัสดีค้าบทุกท่านๆ สุขกายใจไร้ทุกข์ ปลอดภัยจากโควิด19 ✌😷✌ (โพสนี้มีเลขเด็ด) #ทาสกาแฟดำ #เลขเด็ดงวดนี้ https://t.co/Nt6gTEELOF,อื่นๆ,ไม่เดือดร้อน,0
ตรวจโควิดรอบ 3 แทงกี่รอบ ก็ไม่เคยชิน🥲,ไม่สบายใจ,เดือดร้อน,2
"📣 ปุกาศ ต่อโปร🎉

(( วันที่ 1-5 /9/64 ))

‼️โปรแมส สู้โควิด✌️‼️

✨โปร 5 แถม 1 / 100 บาท✨
✨ค่าส่ง 30 บาท แถม ถุงผ้า✨

มี ⚪️สีขาว กับ ⚫️สีดำ จ้า

‼️1-5/9/64‼️
แมสราคาเบาๆ  สำหรับชาวด้อม  ติดต่อได้จ้า..ขอบคุณค้าบ🙏

#ครอบครัวไบร์ทวินช่วยโควิด
#ตลาดนัดไบร์ทวิน
#ไบร์ทวิน https://t.co/o6DtbgSFoR",อื่นๆ,ไม่เดือดร้อน,0
"ยอดตายยังสูง ดูแลตัวเองดีๆ ไม่ประมาท พระคุ้มครองทุกท่านครับ
#โควิค19 #โควิดวันนี้ #โควิด #covid #COVID19 https://t.co/Vl06dwvbwM",อื่นๆ,ไม่เดือดร้อน,0
คนนึงล่ะ ไม่ได้ซะเข็ม รอจนติดโควิด https://t.co/QRXrDhYxaz,วัคซีน,เดือดร้อน,1
"#โมเดอร์นา นี่ต้องไปถล่มที่องค์การเภสัชรึป่าว ทำงานเหมือนไม่ทำงาน 
ตอนแรกจะเข้าต.ค.กลายเป็นเข้า ธ.ค.  จะเข้า5ล้านโดส กลายเป็น 1.9ล้านโดส แถมที่โดนปาดไปให้กาชาดก็อีอภ.เนี้ยแหละจะใครล่ะ ต้องถล่มให้ถูกคน🤬🤬🤬",วัคซีน,เดือดร้อน,2
สวัสดีกันยายน อย่าเพิ่งลืมว่ายังมีคน/ครอบครัวที่ต้องสูญเสียอยู่ทุกวัน #โควิด19 #รบสต #อภิปรายไม่ไว้วางใจ64 #อหต #อหน https://t.co/t7HBZ0KMdp,อื่นๆ,ไม่เดือดร้อน,0
เป้าหมายในชีวิตเดือนกันยายน สุขภาพร่างกายแข็งแรงและที่สำคัญไม่ติด โควิด19,ไม่สบายใจ,เดือดร้อน,1
"#เริ่มแล้ววันนี้ !!! ก. ย.64

#คลายล็อก
"" #คลายล็อกดาวน์  "" #มาตรการรัฐ #ศบค #พื้นที่สีแดงเข้ม #covid_19 #atk #rapidtest #rapidtestkid 💉💉💉 

ปล. #ไม่ประมาทการ์ดอย่าตก @ ผ่อนคลาย https://t.co/tXZ4VzV4pz",รายงานสถานการณ์,ไม่เดือดร้อน,0
ก็มีความคิดเห็นทั้งบวกและลบจากดีลนี้ cpall จะมีส่วนได้เสียกับโลตัสมากขึ้น ถือ makro น้อยลง เพราะสถานการณ์ของโลตัสตอนนี้ก็ไม่ค่อยดีเท่าไหร่ จากปัญหาโควิด แต่ถ้าฟื้นตัวก็น่าจะส่งผลดีต่อทั้งคู่เช่นกัน,ความเป็นอยู่,ไม่เดือดร้อน,0
"#เรื่องเล่าหน้าหนึ่ง 1 ก.ย 64 
Headlines เรื่องเล่าหน้าหนึ่ง พุธที่ 1 กันยายน 2564 ///

1.ดีเดย์ ร้านอาหาร -ศูนย์การค้า -ร้านตัดผม พร้อมเปิดบริการ

2. สธ. คุมเข้ม เฝ้าระวังโควิดกลายพันธุ์ 

3.ทนายตั้ม ‘หอบหลักฐาน- คลิป พบ ตร.นครสวรรค์ 

4.อดีตพระอานนท์  เผยอาจกลับไปบวชอีกรอบ https://t.co/4wKMS050MP",รายงานสถานการณ์,ไม่เดือดร้อน,0
"สอนพื้นฐาน​ออนไลน์​สำหรับ​แม่ค้า​ออนไลน์​ เรียน​ 4-6​ ก.ย.64
​​#ยิงแอด​#สอนสร้างเพจ​#คําคมแม่ค้าออนไลน์​#สอนขายออนไลน์​#สอนยิงแอด​#เจนนิเฟอร์คิ้ม​  #แบมแบมของขลัง #เป๊กผลิตโชค  #พระมหาไพรวัลย์ #โมเดอร์นา #บีพีระพัฒน์ #มิวศุภศิษฏ์ #อภิปรายไม่ไว้วางใจ #นาดาวไม่ปกป้องพีพี #แหกIO https://t.co/GZF4ACfM8H",อื่นๆ,ไม่เดือดร้อน,0
"Ep.524: ร้อยใจไทย
สู้ภัยเศรษฐกิจยุคไวรัสโควิด-19
ประเทศไทยต้องชนะ
*^*^*^*^*^*^*^*
Liveสด! ออโต้มีเดียรวมใจไทยสู้ภัยโควิด-19,  พฤหัสบดีที่ 2กย.64
[Uncut: Live! on the Studio]
https://t.co/X3CebWYwjm",อื่นๆ,ไม่เดือดร้อน,0
เพลงชาติ​กับเด็กยุคโควิด😂😂😂😂 https://t.co/8tWfGUrAv2,อื่นๆ,ไม่เดือดร้อน,0
ญาติติดโควิดทั้งบ้าน ไปตรวจที่รพมา รพให้กักตัวอยู่บ้าน แต่ไม่มียาเหี้ยอะไร อยากถามภาครัฐนี่เป็นการจัดการที่ถูกแล้วใช่มั้ยคะ,การรักษา,เดือดร้อน,2
สำหรับใครที่มองหาการทำประกันรถ ประกันภัย โควิดหรือแพ้วัคซีนต่างๆ สามารถตอดต่อผมได้นะครับ #เบี้ยประกันถูก ID line tunsongkhla,อื่นๆ,ไม่เดือดร้อน,0
"Beautiful dress 💗 สวยหวาน @janesuda_collection 

All accessories @ajjensen_design 💗ข้อมือ ตุ้มหู ยันสายแมส มีหมดค่ะ รายได้นำไปช่วย ชุมชนแม่บ้านใน จ. ภูเก็ต ช่วงโควิด 19 นะคะ 

H&amp;MU @makeup_mansruang @ Hansar Bangkok https://t.co/Tv4oOLSS2x",อื่นๆ,ไม่เดือดร้อน,0
"#เจ้าของรถโดยตรง ตู้ทึบ กันแดด กันฝน 
ขับขี่เน้นความปลอดภัย ราคาเหมาะสม 
มาตราฐานงานบริการ ขนส่งทั่วไทย 

#คนขับฉีดวักซีนพร้อม ตรวจ Covid 19 ด้วยชุด Antigen Test Kid พร้อมใบรับรอง RT-PCR https://t.co/EBOXtfBu20",อื่นๆ,ไม่เดือดร้อน,0
"กลิ่นเป็นเอกลักษณ์ไม่ซ้ำใคร
แนว woody-aromatic 
กับโปรโมชั่นสุดพิเศษ
ใส่โค้ดsv23669 ลดทันที 15%
เพิ่มเติม https://t.co/4O9R5705Y5

#KingPowerOnline #kingpowergoodprice #น้ำหอม #ผู้ชาย #MONTBLANC #โควิดวันนี้ #ส่งฟรี #DutyFree https://t.co/5lO8Y59nI9",อื่นๆ,ไม่เดือดร้อน,0
"🎉#พริกทอดกรอบ
🎉#ก๋วยจั๊บญวนศรีสะเกษ
🎉#ผัดหมี่ศรีสะเกษ
🎉#ผัดไทยศรีสะเกษ
..👉 ของกินราคาเบาๆ จับต้องได้ง่าย ตุนไว้ได้สำหรับคนเบื่อเมนูเดิมๆ ยิ่งช่วงโควิดอดกินของอร่อยตามร้าน ก็ได้มาลองของอร่อยแกะซองดู
                         .ฝากแชร์ด้วยนะครับ. https://t.co/gnv74vpXRn",อื่นๆ,ไม่เดือดร้อน,0
"Good morning เช้านี้อย่าลืมดื่มซาโน่และดูแลตัวเองกันด้วยนะครับ😍🙏🏻

🧡โปรโมชั่น สุดคุ้ม สู้โควิด เดือน สิงหาคม🧡

 🎉ซื้อ sano 2 กล่อง ราคา 2,000บาท
  จากปกติ ราคา 2,380บาท ประหยัดไป 380 บาท🎉
      
      ****จัดส่งฟรีทุกรายการนะครับ**** #sanoplusbypope #popezaap https://t.co/ECAr6puaXS",อื่นๆ,ไม่เดือดร้อน,0
"ติดโควิดต้องมีหมอรักษา 
แต่ถ้าติดเราขึ้นมาเราจะรักษาใจเธอเอง 🥰
🔥สายนวดไม่ควรพลาด นวดเก่งหมอใจดี
🐌นวดไทย อโรม่า นวดน้ำมัน รีดเส้น
🌺#นวดลาดพร้าว-โชคชัย4วังหิน 
🏡นวดห้องส่วนตัว สะอาด เงียบ
🚗ที่จอดรถสะดวก
🧚‍♀️สนใจสอบถามไลน์🆔pukkyy2499
🎸เฮียเก๊าทีมงานคนขี้เมื่อย https://t.co/Ix2RP1q1gB",อื่นๆ,ไม่เดือดร้อน,0
"ทุกคนในโลกคงได้ติดโควิด/เดลต้า 
แต่ติดแล้วอาการหนักไม่เท่ากันน้า ตัวแปรคือวัคซีนmRna ถ้าฉีดแล้วติดไปอาการเหมือนเป็นหวัด กุก็ชิลๆค่ะ 
แต่ปท.แถวๆนี้ วัคซีนmRnaอยู่วะ ขนาดซื้อเองจ่ายตังไป3เดือนแล้วยังไม่ได้ฉีดซะที(¬_¬)ﾉ",ไม่สบายใจ,เดือดร้อน,3
กุอาจจะตายเพราะฉี่หนูก่อนโควิด ถ้ายังอยู่ออฟฟิศนี้,ไม่สบายใจ,เดือดร้อน,1
ยอดผู้ติดเชื้อลดลง แต่ยอดผู้เสียชีวิตไม่ลดตามเลย แถมตัวเลขการตรวจก็เหลือเพียงสี่หมื่นกว่าๆ จากประมาณหกหมื่นกว่าๆ มันเกิดอะไรขึ้น? ทำไมจึงลดจำนวนการตรวจลง? #โควิด19,ไม่สบายใจ,เดือดร้อน,1
ฝันอะไรไม่ฝัน ฝันว่าตัวเองติดเชื้อโควิด 5555 บ้าไปแล้ว @ บ้านพรุ อ.หาดใหญ่ https://t.co/p7wBR2HJUb,อื่นๆ,เดือดร้อน,1
"อยู่กับโควิดเหมือนหวัดธรรมดาสักที : คหสต
เราอาจจะได้เป็นโควิดกันทุกคน รักษาตามอาการ ถึงวันนี้ ฉีดวัคซีนช่วยได้มากกว่า ฟังคุณหมอวี
https://t.co/7UG8xUjJXJ",การรักษา,ไม่เดือดร้อน,0
"ทานข้าวต้มอีกวัน🙂
ขอบคุณทุกคอมเม้นของทุกคนนะคะอาจจะไม่ได้ตอบกลับแต่ก็ขอบคุณมากๆเลยเมื่อวานมึนหัวจะอ้วกทั้งวันเลยวันนี้ดีขึ้นแล้ว! บ้านหมุนล้มตึงตื่นที่โรงพยาบาลมีอยู่จริง งืออออ (ไม่ได้เป็นโควิดเด้อตรวจแล้วครับ) รักษาสุขภาพกันด้วยนะคะ 🤟🏻💓 https://t.co/fIUMCJOw2F",การรักษา,ไม่เดือดร้อน,0
"🏵🏵เช้าวันสีส้มๆ สดใส มีความสุข ตลอดวันทำงาน ฝนตกทุกวัน รักษาสุขภาพด้วย ปลอดภัยจาก ""โควิด 19” นะคะ🧡🧡 https://t.co/ijgfr3nEdQ",อื่นๆ,ไม่เดือดร้อน,0
"สงขลายังร้อนแรง เห้ออ

#โควิด19 #COVID19
 #กันยายน #สงขลา https://t.co/pz5ms9JITM",ไม่สบายใจ,เดือดร้อน,1
ช่วงนี้ตังเมย์ รับงานแต่คอลเสียวกล้องนะคะเพราะสถานการณ์โควิดแบบนี้เลยไม่รับนัด/รับแต่คอลเสียวเท่านั้นราคาคุยกันได้ ฟิวแฟนไม่จำกัดเวลา ถอดหมด ตามสั่ง คอลจิงไม่โกง ขอคนจริงไม่น้ำลาย ว่างตลอดคะ สนใจแอลไลน์มาได้นะคะ ราคาคุยกันได้เสนอราคามาได้ รับประกันเสียวถึงใจ https://t.co/2EsdNi2EQU,อื่นๆ,ไม่เดือดร้อน,0
"มาเชียงใหม่ตอนนี้ ต้องยื่นหลักฐานรับวัคซีน ได้ 2 เข็ม หรือแอสตร้าเซเนก้า 1 เข็ม 14 วัน ""ไม่ต้องกักตัว"" ชนิดอื่นแค่ 1 เข็ม ขอความร่วมมือให้กักตัว กรณีเป็นผู้ป่วยโควิดมาก่อน ต้องมีใบรับรองไม่เกิน 90 วัน ผู้โดยสารที่ไม่ได้ฉีดวัคซีนหรือไม่มีผลการตรวจ RT-PCR ภายใน 72 ชั่วโมง ต้อง Swab https://t.co/zHaDIuSTXW",วัคซีน,ไม่เดือดร้อน,0
"#เรื่องลูกทุ่งๆต้องลูกทุ่งอินเตอร์ วันศุกร์ ที่ 3 ก.ย.นี้ เวลา 13.00 น. สัมภาษณ์พิเศษ..
#วิดไฮเปอร์ เจอพิษโควิดงานหด #หนี้ท่วม!
#แนนซี่ท็อปไลน์ #ต้องประกาศขาย! #ออนแอร์ทางเพท #ลูกทุ่งอินเตอร์ และ #บก.ตุ่น อินเตอร์ สด ทั้งระบบ เฟสบุ๊ค YouTube และ TikTok และตรวจดวงชะตา #ดูดวงฟรี! https://t.co/La4S62JIvS",อื่นๆ,ไม่เดือดร้อน,0
"ภายในงานจะมีเวที ลานกิจกรรม จุดตรวจโควิด เต็นท์พยาบาล และรถห้องน้ำคอยบริการให้พี่น้องประชาชน ตามจุดต่างๆดังนี้
 ⁃ เวทีปราศรัย จะอยู่บริเวณด้านหน้าบิ๊กซี
 ⁃ ลานกิจกรรม จะอยู่บริเวณสี่แยกราชประสงค์
 ⁃ จุดตรวจโควิด จะอยู่บริเวณทางเข้าจากสี่แยกราชประสงค์ https://t.co/Y34CgyIk43",การรักษา,ไม่เดือดร้อน,0
"🇹🇭 ยอดผู้ติดเชื้อโควิด-19 📆
วันศุกร์ที่ 3 กันยายน 2564
รวม 14,653 ราย จำแนกเป็น
ติดเชื้อใหม่ 14,397 ราย
ติดเชื้อภายในเรือนจำ/ที่ต้องขัง 256 ราย
ผู้ป่วยสะสม 1,220,277 ราย (ตั้งแต่ 1 เมษายน)
หายป่วยกลับบ้าน 18,262 ราย
หายป่วยสะสม 1,049,540 ราย
เสียชีวิต 271 ราย
#ศูนย์บริหารโควิด19",รายงานสถานการณ์,ไม่เดือดร้อน,0
"แต่มีหมาตัวนึงเคยด้อยค่าโควิดนะ..
#อภิปรายไม่ไว้วางใจ https://t.co/hwIxM8TFji https://t.co/Yt5igfG7pr",อื่นๆ,ไม่เดือดร้อน,0
"😷 ห่วงใย ใส่ใจ ต้านไวรัส COVID-19 🦠
             💝""เราจะผ่านไปด้วยกัน""💖

💯มีมาตรการพ่นยาฆ่าเชื้อ สามารถใช้บริการได้ปกติ ห่างไกลไวรัส 
#ชลบุรีต้องรอด #SAVECHONBURI
#เราจะก้าวผ่านCOVID19ไปด้วยกันอย่างปลอดภัย https://t.co/fhPQx1JJob",อื่นๆ,ไม่เดือดร้อน,0
ผู้ติดเชื้อโควิดลดลงวันละพัน ทั้งๆที่วัคซีนก็ยังฉีดไม่ถึงไหน จู่ๆก็บริหารดีขึ้นมาเชียว,วัคซีน,เดือดร้อน,1
โควิดก็กลัวน้ะเลยต้องว่าวห่างกัน https://t.co/ruv6eRXueC,อื่นๆ,ไม่เดือดร้อน,0
โควิด ทำทุกชีวิตได้รับผลกระทบ คนเลี้ยงช้างก็เช่นกัน ขาดรายได้ หลายคนตกงาน มูลนิธิอนุรักษ์ช้างและสิ่งแวดล้อม จึงฝึกอบรมสหวิชาชีพให้เรียนรู้วิธีร้อยสร้อยหินมงคล โดย Elephant Emporium ช่วยจัดจำหน่าย ซึ่งสร้อยทุกเส้นที่ท่านช่วยซื้อ มีความหมายกับคนเลี้ยงช้าง https://t.co/V51EkAUfvZ,อื่นๆ,ไม่เดือดร้อน,0
"@H2O_Whan @SabaiFreedom อาจารย์
@SabaiFreedom 
ลงครั้งแรกเป็นภาพ
เก่าเก่า อ้าง 20  ปีก่อน
หนังสือพิมพ์ภาษาอังกฤษ ทีแรกงง ครับ
ตอนนี้มันหมดสมัย
สงครามแบบนี้แล้ว
ทำไมมาลงอีก  ตอนนี้
สงครามโควิดคาดว่า
จะกลายพันธุ์วัคซีน
จะผลิตตามทันไหม
มันแรงขึ้นทุกวัน",อื่นๆ,ไม่เดือดร้อน,0
"วัคซีนก็ฉีดครบแล้ว โควิดก็ตรวจแล้ว
นัดได้ไม่ดื้อ ไม่ซน แค่สัปดนนิดหน่อย",วัคซีน,เดือดร้อน,1
@Sania501 @thanaaer1 ชาวบ้านบางคนยังหลงเชื่อพวกสารเลวนั่นว่าเปิดให้เอาโควิดเข้ามาทางภูเก็ต คงจะเลิกโง่ได้แล้วนะ สงสารประเทศชาติบ้าง #ทีมลุงตู่ ✌✌,อื่นๆ,ไม่เดือดร้อน,0
ภูมิคุ้มกันที่ดีที่สุด คือปล่อยให้คนติดโควิด และกินข้าวง่อยๆ นอนที่พักสนามง่อยๆ เผื่อให้ผลประโยชน์กระจายอย่างทั่วถึง ..,ไม่สบายใจ,เดือดร้อน,1
ผมขอให้กำลังใจคนไทยให้ต่อสู้ โควิด-19 และน้ำท่วมเรามีเวลาอีกไม่มากนักเพื่อจะนำพาชาติของเราให้อยู่รอดปลอดภัยขอจงได้อยากคดโกงอย่าคอรัปชั่นและนึกถึงในหลวงรัชกาลที่เก้าเข้าไว้ว่าพระองค์ท่านสอนเราให้อยู่อย่างพอเพียงขอทุกท่านจงประสบแต่โชคดีตลอดไปรักษาตนให้พ่นภัย,อื่นๆ,ไม่เดือดร้อน,0
