Sentence,types,Sentiment,levels
มึงบ้าปะเนี่ย มันควรจะให้คนที่เขาอยู่กับคนไขติดโควิดก่อนไหมคะ? หรือสมองมันเน่าไปหมดแล้วคะ? #วัคซีนไฟเซอร์ #ทวงPfizerให้หน่วยด่านหน้า #Iromealone #รัฐบาลมีไว้ทําไม https://t.co/SDMzF0ZNGX,ไม่สบายใจ,เดือดร้อน,2
��ตรวจสอบตัวเองกันค่ะ💖โควิด-19 ระบาดหนัก ต้องเช็คตัวเองกันค่ะ💞💕😍ขอให้ปลอดภัยกันทุกคนนะคะ💖 #covid_19thailand #โควิด_19ประเทศไทย #โควิด19วันนี้ #โควิด_19เป็นเหตุสังเกตุได้ #โควิด_19ก็กลัวงานก็ต้องทำตังค์ก็ต้องหา https://t.co/hnB7vFCwP7 https://t.co/HKkqSw2T72,อื่นๆ,ไม่เดือดร้อน,0
"☘️ ชากัญชง ดื่มง่ายกลิ่นหอม ☘️
🔸10 ซองชา 270 บาท🔸20ซอง 500บาท
⏩ 1 ซองชงได้ 2-3 ครั้ง
✅ ค่าส่งฟรี ชำระเงินปลายทาง                  ติดต่อ Line: https://t.co/zYFWcIEXMa                   #ชากระชายขาว #โควิด19 #ขายของออนไลน์ #ขายของถูก #กัญชา #กระชายขาว #ชากัญชง #กัญชง #ขายส่ง https://t.co/oHk0WrxBAM",อื่นๆ,ไม่เดือดร้อน,0
��ตรวจสอบตัวเองกันค่ะ💖โควิด-19 ระบาดหนัก ต้องเช็คตัวเองกันค่ะ💞💕😍ขอให้ปลอดภัยกันทุกคนนะคะ💖 #covid_19thailand #โควิด_19ประเทศไทย #โควิด19วันนี้ #โควิด_19เป็นเหตุสังเกตุได้ #โควิด_19ก็กลัวงานก็ต้องทำตังค์ก็ต้องหา https://t.co/hnB7vFCwP7,อื่นๆ,ไม่เดือดร้อน,0
@A_aiemza  แฮปปี้เบิร์ดเดย์ เมื่อคืนฝันถึงด้วยแหล่ะ ฝันว่าไปดูหนังด้วยกัน ขอให้มีความสุข รอดพ้นจากโควิดดดดดด https://t.co/fe6GBDiWLB,อื่นๆ,เดือดร้อน,1
"ไหนๆก็รับไม่ไหวแล้ว
กระทรวงสาธารณสุข
ออกมาสอนวิธีรักษาที่บ้านไปเลย ต้องกินยาอะไรบ้าง ขั้นตอนอย่างไร ใครซื้อเองได้ ก็ซื้อ ไม่ต้องไปบอกว่าจะส่งยามาให้ แล้วให้คนไข้รอจนเขียวเป็นเหลืองเป็นแดงตาย..
ศบค.แถลงขี้เกียจฟัง อยากเห็นคลิปวิธีรักษา มีประโยชน์มากกว่า  #Covid_19",ไม่สบายใจ,เดือดร้อน,1
เห็นเฮียทำงานแล้วเหนื่อยแทน ทำงานเหมือนเป็นหนี้ ช่วงนี้โควิดที่จีนกลับมาระบาดอีก เป็นห่วงเฮียจัง รักษาสุขภาพ พักงานบ้างเด้อ #JacksonWang #GOT7 @JacksonWang852 https://t.co/0uhqFtr9iA,อื่นๆ,ไม่เดือดร้อน,0
�� เทศบาลที่บ้านเรา คือ ดีม๊ากกน๊ะ  🥰  มีรถปันสุข ▪️ แจกอาหาร ▫️ ทำความสะอาดตลอด ลงพื้นที่ตลอด #แจกแมส #แจกแอลกอฮอร์ • • ❤️ คือดูแลชาวบ้านตลอดเลยจริงๆ ละคือทำมานานตั้งแต่โควิดแรกละด้วย #หมดห่วงที่บ้านไปเลย 🧤#โควิดเราต้องรอด #โควิด19 #โควิดวันนี้ #ทวงPfizerให้หน่วยด่านหน้า https://t.co/CecIskzv9Y,อื่นๆ,ไม่เดือดร้อน,0
"สุขสันต์วันอาทิตย์ มาบานตรงวันด้วย ขอให้ปลอดภัยจากภัยโควิดทุกๆท่านครับ
#ชบาด่าง https://t.co/4aJBMSBD9h",อื่นๆ,ไม่เดือดร้อน,0
"@Fkw_903 วันนี้พิฟางมีลูกโป่ง🎈
แฮปๆนะคะซิส ขอให้มีความสุขมากๆ สุขภาพแข็งแรง รอดพ้นจากความโควิดใดๆทั้งปวง ขอให้พบเจอแต่สิ่งที่ดี คนดีๆ🙏🏻🎁🎊💕✨🎀🧸🎉💖❣️ https://t.co/1riSJ0SOzQ",อื่นๆ,ไม่เดือดร้อน,0
"☘️ ชากัญชง ดื่มง่ายกลิ่นหอม ☘️
🔸10 ซองชา 270 บาท🔸20ซอง 500บาท
⏩ 1 ซองชงได้ 2-3 ครั้ง
✅ ค่าส่งฟรี ชำระเงินปลายทาง                  ติดต่อ Line: https://t.co/zYFWcIEXMa                   #ชากระชายขาว #โควิด19 #ขายของออนไลน์ #ขายของถูก #กัญชา #กระชายขาว #ชากัญชง #กัญชง #ขายส่ง https://t.co/N8qpnBMgxG",อื่นๆ,ไม่เดือดร้อน,0
เอออออออ ไปสุดมากแม่! #Lineดูดวง มีบริการแก้บนให้ด้วยจ้า บนบานอะไรไว้ ส่ง Line Shop แก้บน ขอพร ครบเครื่องมากแม่ มูเตลูในยุคดิจิทัลและโควิดระบาดสุดๆ https://t.co/rpEHiWWQtz,อื่นๆ,ไม่เดือดร้อน,0
"🇹🇭 ยอดผู้ติดเชื้อโควิด-19 📆
วันอาทิตย์ที่ 1 สิงหาคม 2564
รวม 18,027 ราย จำแนกเป็น
ติดเชื้อใหม่ 17,653 ราย
ติดเชื้อภายในเรือนจำ/ที่ต้องขัง 374 ราย
ผู้ป่วยสะสม 586,451 ราย (ตั้งแต่ 1 เมษายน)
หายป่วยกลับบ้าน 13,402 ราย
หายป่วยสะสม 377,896 ราย (ตั้งแต่ 1 เมษายน)
เสียชีวิต 133 ราย",รายงานสถานการณ์,ไม่เดือดร้อน,0
เมื่อไรจะได้ในชีวิตแบบ #ปกติสักที โควิดรุนแรงมากรัฐแม่งห่วย,ไม่สบายใจ,เดือดร้อน,1
พยาบาลชายเสียชีวิตเพราะโควิดอีก 1 ราย 😭,ไม่สบายใจ,เดือดร้อน,2
"ชลบุรี...ล็อคดาวน์นานๆแบบนี้...
💙""เรียนคุมองออนไลน์ ปลอดภัยไร้โควิด นะจ๊ะ""

📲ติดต่อสมัครเรียนออนไลน์
โทร. 099-110-9585
หรือคลิ๊ก Line:https://t.co/5hopBzpk28 https://t.co/Bx1nv1g3vd",ความเป็นอยู่,ไม่เดือดร้อน,0
"ยังอยู่ที่หมื่น8 
#โควิด19 https://t.co/CAM4D7Xu1t",อื่นๆ,ไม่เดือดร้อน,0
ละมึงเป็นเหี้ยไรไม่ฉีดไฟเซอร์ให้หมอให้ด่านหน้าอะอีสัส กูแช่งให้มึงติดโควิดตายอีเหี้ย!!,วัคซีน,เดือดร้อน,2
"โควิด19 วันนี้
1 สิงหาคม 2564

ผู้ติดเชื้อรายใหม่   18,027      ราย
เสียชีวิต 133   ราย

ยังคงรักษาตัวอยู่  205,002    ราย
อาการหนัก 4,765   ราย ใส่เครื่องช่วยหายใจ  1,044  ราย 

#โควิดวันนี้ #โควิด19 #covid19 #covid https://t.co/f6sqdaEV1V",รายงานสถานการณ์,ไม่เดือดร้อน,0
"สาระน่ารู้ “เช็คความพร้อม เมื่อต้องแยกกักตัวที่บ้านรักษาโควิด
#Home Isolation
ที่มา;สปสช. https://t.co/huWPUMCJpJ",การรักษา,ไม่เดือดร้อน,0
"🇹🇭 ยอดผู้ติดเชื้อโควิด-19 📆
วันจันทร์ที่ 2 สิงหาคม 2564
รวม 17,970 ราย จำแนกเป็น
ติดเชื้อใหม่ 17,795 ราย
ติดเชื้อภายในเรือนจำ/ที่ต้องขัง 175 ราย
ผู้ป่วยสะสม 604,421 ราย (ตั้งแต่ 1 เมษายน)
หายป่วยกลับบ้าน 13,919 ราย
หายป่วยสะสม 391,815 ราย (ตั้งแต่ 1 เมษายน)
เสียชีวิต 178 ราย",รายงานสถานการณ์,ไม่เดือดร้อน,0
"เซ็นทรัลเฟสติวัล ในยุคโควิด @ Hat Yai, Thailand https://t.co/4fjBNR4bx0",อื่นๆ,ไม่เดือดร้อน,0
"🇹🇭ยอดผู้ติดเชื้อโควิด-19วันจันทร์ที่2 สิงหาคม 2564รวม17,970รายจำแนกเป็นติดเชื้อใหม่17,795 รายติดเชื้อภายในเรือนจำ/ที่ต้องขัง175รายผู้ป่วยสะสม604,421ราย(ตั้งแต่1เมษายน)หายป่วยกลับบ้าน13,919รายหายป่วยสะสม 391,815ราย(ตั้งแต่1เมษายน)ผู้ป่วยกำลังรักษา 208,875 รายเสียชีวิต178ราย https://t.co/BgPItd2qrm",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ลูกออกเวรERตอน6โมงเช้าเล่าว่ารพ.รับตรวจโควิดในจำนวนจำกัดในแต่ละวันเริ่มตรวจ8.00น.แต่คนมารอคิวตั้งแต่สองทุ่ม ตอนออกเวรมาจำนวนคนรอเกินคิวที่จะรับตรวจแล้ว เล่าจบลูกพูดสั้นๆ""ดูความล้มเหลว""แม่ฟังแล้วอยากจะร้องให้คนที่มารอคงต้องมีคนที่เริ่มป่วยบ้างแล้วต้องมารอทั้งคืนในเต๊นส์หน้ารพ.😭",การรักษา,เดือดร้อน,2
ตื่นมาแต่ละวัน คำถามแรกที่คุยกันกับที่บ้านคือยอดผู้ติดเชื้อผู้เสียชีวิต แม่ตื่นมาบอกพ่อว่านอนฝันเรื่องโควิดทุกคืนไม่อยากฝันแบบนี้เลยเก็บเอาไปฝันทุกวัน,ความเป็นอยู่,เดือดร้อน,2
"Good morning วันจันทร์สดใส ขอให้ทุกคนไม่เป็นโควิดนะคะ ใครว่างมาเจอกันในยูทูปนะคะ ยอดวิวแบบว่าคลานเป็นเต่าขาเจ็บเลย😁😁 รักทุกคนนะ @MSuppasit 
#MewSuppasit #มิวศุภศิษฏ์ https://t.co/cQsqqonl4B",อื่นๆ,ไม่เดือดร้อน,0
"📣ปิดการท่องเที่ยว วัดพระธาตุแม่เย็น📣
เพื่อเป็นการเฝ้าระวังการแพร่ระบาดของโรคไวรัสโคโรน่า covid-19 ทางคณะกรรมการหมู่บ้านแม่เย็น ต.แม่ฮี้ อ.ปายจึงขอปิดการท่องเที่ยววัดพระธาตุแม่เย็นและจุดชมวิวพระธาตุแม่เย็นตั้งแต่บัดนี้เป็นต้นไป https://t.co/CSTXTDlEVs",รายงานสถานการณ์,ไม่เดือดร้อน,0
"📲ใช้มือถือทำอะไร..จะดีกว่ามั๊ยใช้มือถือแล้วมีตังค์💸
ยุคโควิด ตกงาน อยู่บ้านก็สร้างรายได้เสริมได้ด้วยมือถือ📱💻

📌ลงทะเบียน ฟรี กดลิ้งค์นี้เลยนะ
https://t.co/Tt8EoKWA9j @ ถนนคู้บอน https://t.co/x2AscrwowE",อื่นๆ,ไม่เดือดร้อน,0
"📲ใช้มือถือทำอะไร..จะดีกว่ามั๊ยใช้มือถือแล้วมีตังค์💸
ยุคโควิด ตกงาน อยู่บ้านก็สร้างรายได้เสริมได้ด้วยมือถือ📱💻

📌ลงทะเบียน ฟรี กดลิ้งค์นี้เลยนะ
https://t.co/Tt8EoLeb0R https://t.co/ze8JzSUQKv",อื่นๆ,ไม่เดือดร้อน,0
คือ ลองตรวจโควิดเจ้าหน้าที่ รพ ดูสิ กล้าไหม มึงกลัวไม่มีคนทำงานอะดิ เงินเดือน ป ตรี พนักงานคือ 9032 บาท ค่าตรวจ 3200 บอกพื้นที่เสี่ยงตรงจฟรี รพ ไม่เสี่ยงเลย แต่ถ้าตรวจ คิดว่าหายไป 50% อะเจ้าหน้าที่  มึงเลยไม่ตรวจ #ทวงPfizerให้หน่วยด่านหน้า #วัคซีนไฟเซอร์,การรักษา,ไม่เดือดร้อน,0
"ถ้ารักกะเขาแล้วเสียใจ
มารักกะเรามั้ยแค่เสียตัว
🤣🤣🤣🤣
#รับงานนวดนอกสถานที่ #งานเอนเตอร์เทน #งานค้างคืน(เฉพาะช่วงโควิด) https://t.co/xGEzlPa62G",อื่นๆ,เดือดร้อน,1
"ดูข่าวบุคลากรทางการแพทย์ที่ดูแลผู้ป่วยโควิดแล้ว.น้ำตาไหล

สงสารและเห็นใจบุคลากรทางการแพทย์มากๆ

ขอเป็นหนึ่งในกำลังใจที่ส่งมอบให้
สู้ๆ นะครับ
เราจะสู้และฝ่าฟันไปด้วยกัน
ผมจะดูแลตัวเองอย่างดีเพื่อจะได้ไม่เพิ่มภาระให้กับบุคลากรทางการแพทย์",ไม่สบายใจ,ไม่เดือดร้อน,0
ตอนนี้ถ้าติดโควิด ก็คือยอมไปแล้วนะ ไม่อยากไม่แย่งเตียงคนอื่น ตอยนี้ก็ไม่มีห่วงแล้วอ่ะ  แค่เสียดายชีวิต ยังไม่ได้ไปเที่ยว ไปเจอแฟน สองปีแล้ว ไม่เจอกัน แต่ถ้าต้องไป ก็ โอเคร #โควิด,ไม่สบายใจ,เดือดร้อน,1
"🇹🇭 ยอดผู้ติดเชื้อโควิด-19 📆
วันจันทร์ที่ 2 ส.ค.64
รวม 17,970 ราย จำแนกเป็น
ติดเชื้อใหม่ 17,795 ราย
ติดเชื้อภายในเรือนจำ175 ราย
ผู้ป่วยสะสม 604,421 ราย (ตั้งแต่ 1 เมษายน)
หายป่วยกลับบ้าน 13,919 ราย
หายป่วยสะสม 391,815 ราย 
ผู้ป่วยกำลังรักษา 208,875 ราย
เสียชีวิต 178 ราย https://t.co/klObp7WzxN",รายงานสถานการณ์,ไม่เดือดร้อน,0
แล้วไอ้อาจารย์ทั้งหลายที่บอกว่าประเทศถอยหลัง ก็ไม่เห็นว่าจะถอยหลังตรงไหน เงินเดือนไม่ขึ้นหรือไง ไอ้ที่แย่อยู่ทุกวันนี้ ก็เพราะโควิดกับม็อบขยะ นี่แหละ ฉุดให้ ปท  ถอยหลัง,ไม่สบายใจ,เดือดร้อน,2
"น้ำมันมันแบบแพงมากเลยนะเว้ยย แบบยุคแบบนี่อ่ะ รอบนี้เต็มถังเกือบ 1,000 มันจะเท่ายุคก่อนโควิดแล้วอีเหี้ย https://t.co/FQdyrAIaFJ",ไม่สบายใจ,เดือดร้อน,2
ทำงาน ทำงาน ทำงาน ต้องไปทำงาน โควิดระบาดแค่ไหนก็ยังต้องไปทำงาน #มนุษย์เงินเดือน #มนุษย์โรงงาน #โควิดสมุทรสาคร #โควิด19 #โควิดวันนี้ #Covid_19 #ล็อกดาวน์ #ล็อกดาวน์ที่ไม่ล็อก,ความเป็นอยู่,เดือดร้อน,1
"โควิด19 วันนี้
2 สิงหาคม 2564
********
ผู้ติดเชื้อรายใหม่  17,970  ราย
เสียชีวิต   178 ราย

ยังคงรักษาตัวอยู่  208,875    ราย
อาการหนัก  4,768  ราย ใส่เครื่องช่วยหายใจ  1,028  ราย 
#โควิดวันนี้ #โควิด19 #covid19 #covid https://t.co/QTZJemsEQD",รายงานสถานการณ์,ไม่เดือดร้อน,0
"พิษโควิด ส่งผลเศรษฐกิจ ช่วงครึ่งปีแรกทำหลายคนกลัว
โจ้มีวิธีแก้แบบง่ายๆ ทำได้จริงมาฝากกันครับ
อยากให้ทุกคนดูและรอดพ้นวิกฤต ปีนี้ไปด้วยกัน

ดูจบแล้วใช่ ฝากกดไลค์กดแชร์ เป็นกำลังใจกันนะครับ 

#JoeEasyMoney  #ให้เรื่องเงินให้เป็นเรื่องง่ายๆ #วางแผนการเงิน

https://t.co/bRdEYoYEJA https://t.co/W8GhljSWPQ",อื่นๆ,ไม่เดือดร้อน,0
"ตั้งแต่มีโรคโควิดเข้ามา กลายเป็นคนอยู่ติดบ้าน และเป็นโรคต้นไม้งอก งอกทุกวัน หานั้นมาชำ หานี่มาปลูก ล่าสุด บ้านจะเป็นป่าอยู่แล้ว 
🌵🪴🌱⚘🌷🌼🌻🥀",ไม่สบายใจ,เดือดร้อน,2
"Hand cream ที่ดีที่สุด เติมริ้วรอยลึกตื้น ผิวดูกระชับ ยืดหยุ่นขึ้น ดูกระจ่างใสตามวัย #จัดส่งฟรีEMS
#Eucerin #ยูเซอริน #โควิด19   #ที่สุดของHyaจากเยอรมัน

#ครีมหน้าเด็ก #ครีมหน้าเด้ง #ครีมลดริ้วรอย https://t.co/dCD3xFSVr5",อื่นๆ,ไม่เดือดร้อน,0
"ผิวแห้ง รูขุมขนกว้าง คู่นี้คือดีมาก ผิวหน้านุ่มเด้งภายใน2สัปดาห์ รูขุมขนดูกระชับขึ้นภายใน4สัปดาห์ #จัดส่งฟรีEMS
#Eucerin #ยูเซอริน #โควิด19   #ที่สุดของHyaจากเยอรมัน

#ครีมหน้าเด็ก #ครีมหน้าเด้ง #ครีมลดริ้วรอย https://t.co/jC2UQuBNim",อื่นๆ,ไม่เดือดร้อน,0
"กักเก็บความชุ่มชื้นตั้งแต่2ชม.แรก ยาวนาน24ชม. ผิวอิ่มฟูขึ้นภายใน2สัปดาห์ ช่วยกระตุ้นการสร้างไฮยารูลอน ผิวดูยืดหยุ่นขึ้น #จัดส่งฟรีEMS
#Eucerin #ยูเซอริน #โควิด19   #ที่สุดของHyaจากเยอรมัน

#ครีมหน้าเด็ก #ครีมหน้าเด้ง #ครีมลดริ้วรอย https://t.co/jtCtHWr8hF",อื่นๆ,ไม่เดือดร้อน,0
เวลาภูมิแพ้ขึ้น ก็จะเกิดความวิตกว่า กูเป็นโควิดรึเปล่า,ไม่สบายใจ,เดือดร้อน,1
"🇹🇭 ยอดผู้ติดเชื้อโควิด-19 📆
วันอังคารที่ 3 สิงหาคม 2564
รวม 18,901 ราย จำแนกเป็น
ติดเชื้อใหม่ 18,158 ราย
ติดเชื้อภายในเรือนจำ/ที่ต้องขัง 743 ราย
ผู้ป่วยสะสม 623,322 ราย 
หายป่วยกลับบ้าน 18,590 ราย
หายป่วยสะสม 410,405 ราย 
ผู้ป่วยกำลังรักษา 209,039 ราย
เสียชีวิต 147 ราย https://t.co/8GOMFMA2HO",รายงานสถานการณ์,ไม่เดือดร้อน,0
อยากหนีโควิด ไปติดอยู่บนยูเรนัส เฮ้อ https://t.co/Np2BetncKM,ไม่สบายใจ,เดือดร้อน,1
��หมดโควิดแล้งเจอกัลลล์! https://t.co/tVWAPA2dnP,อื่นๆ,ไม่เดือดร้อน,0
"โปรเจคปีนี้..ขอร่วมส่งกล้วยหอมอบเนยไปช่วยชุมชนผู้ประสบภัยโควิด 70ห.
ขอให้ผลิตและนุชes อยู่คู่กันไปตราบนานเท่านาน🦋❤ @viskyone ขอยาดเข้าร่วมโปรเจคส่งความอิ่มด้วยคนนะ
#นุชอิ่มใจส่งต่อให้อิ่มท้อง 
#เป๊กผลิตโชค 
#PeckPaLitChoke https://t.co/8jTKfI9Kc7",อื่นๆ,ไม่เดือดร้อน,0
ข่าวเส้า ลุงฟรุตตี้ที่ขายผลไม้ในจุฬาก็เสียเพราะโควิด 😭😭😭😭😭😭,ความเป็นอยู่,ไม่เดือดร้อน,0
โรคโควิด-19 แล้วก็ไม่อยากมีใครเกิดการสูญเสียเกิดขึ้น พวกเราต้องเชื่อฟังผมน่ะครับ ถ้าพวกเราต้องรักษาชีวิตของพวกเราเองน่ะ ไม่มีใครที่จะมารักษาให้เรา นอกจากพวกเราๆจะดูแลตัว รักษาตัวเอง ใช้เจลล้างมือบ่อยๆ จับภาชน่ะอะไรก็ตามแต่ ไม่ว่าจะเป็นสมุด หนังสือ ยางลบ ปากกา ไม้บบรรทัด,การรักษา,เดือดร้อน,2
โรคโควิด-19 พี่อยากให้เราๆทุกๆคน กินร้อนช้อนกลาง ใช้เจลล้างมือบ่อยๆ สวมใส่หน้ากากอนามัย น่ะครับ  เพื่อป้องการติดเชื้อโรคโควิด-19 ผมเป็นห่วงทุกๆคนเท่าชีวิตน่ะครับ เพราะว่าเราอยู่อย่างแบบพี่แบบน้อง เป็นน้องกัน เป็นห่วง ห่วงหาอาทรซึ่งและกัน มันไม่อยากมีใครหรอกครับที่อยากจะติดเชื้อ,อื่นๆ,ไม่เดือดร้อน,0
ช่วงนี้ไม่ได้ออกรอบนะค่ะกลัวโควิดค่ะ,ไม่สบายใจ,เดือดร้อน,1
T T โควิดแม่ง https://t.co/vq3qj9ZHNW,ไม่สบายใจ,เดือดร้อน,1
นี่พี่ต้าเองน่ะครับ.วันนี้พี่ต้าจะมาคุยและมาบอกพวกเราๆทุกคนเกี่ยวกับเรื่องการรักษาตนเองให้พ้นภัยจากโควิด -19 น้องๆ พ่อแม่ พี่ๆน้องๆ เด็กนักเรียนชั้นระดับประถมต้นและปลาย เด็กๆชั้นอนุบาล 1-3ทุกคน เด็กๆ2ขวบ-3ขวบน่ะครับ พี่ต้าอยากบอกพวกเราน่ะว่า ช่วงนี้มันอยู่ในช่วงสถานการณ์,การรักษา,ไม่เดือดร้อน,0
"📢 หน่วยบริการตรวจโควิด-19 ในพื้นที่กรุงเทพมหานคร ตั้งแต่วันนี้ 2 - 8 สิงหาคม 2564 

✅ตรวจเช็ครายละเอียดการรับบัตรคิวของแต่ละพื้นที่ใกล้บ้านท่านตามข้อมูลด้านล่างได้เลยค่ะ

ข้อมูลที่มา: กรุงเทพมหานคร โดยสำนักงานประชาสัมพันธ์ https://t.co/c3B0ZvBHAk",รายงานสถานการณ์,ไม่เดือดร้อน,0
"กองทัพบก ร่วมกับสธ. กทม. และหน่วยงานที่เกี่ยวข้องจัดตั้ง รพ.สนามศูนย์คัดกรองสโมสร ทบ. (ถนนวิภาวดี) ในการตรวจหาเชื้อโควิด19 ให้กับประชาชนโดยไม่มีค่าใช้จ่าย สามารถรองรับได้วันละ1000 คน และรู้ผลเลยทันที 
👉โดยมีข้อแม้ว่าก่อนจะไปตรวจต้องลงทะเบียนจองคิวล่วงหน้า 1 วัน ผ่านแอฟ QueQ https://t.co/Zyqr6U8gn0",การรักษา,ไม่เดือดร้อน,0
"🇹🇭 ยอดผู้ติดเชื้อโควิด-19 📆
วันอังคารที่ 3 สิงหาคม 2564
รวม 18,901 ราย จำแนกเป็น
ติดเชื้อใหม่ 18,158 ราย
ติดเชื้อภายในเรือนจำ/ที่ต้องขัง 743 ราย
ผู้ป่วยสะสม 623,322 ราย (ตั้งแต่ 1 เมษายน)
หายป่วยกลับบ้าน 18,590 ราย
หายป่วยสะสม 410,405 ราย (ตั้งแต่ 1 เมษายน) https://t.co/WCnzvWqN1h",รายงานสถานการณ์,ไม่เดือดร้อน,0
