Sentence,types,Sentiment,levels
"ด่วน! สังสรรค์ที่ร้านน้องใหม่ย่านปิ่นเกล้า กทม.

21:43 ศูนย์ปฏิบัติการ COVID-19 จังหวัดนนทบุรี เเจ้ง Timeline ผู้ป่วยรายที่ 178 (รายที่ 62 ของการระบาดรอบใหม่) ผู้ป่วยเป็นหญิงไทย อายุ 28 ปี ที่อยู่ อ.เมืองนนทบุรี จ.นนทบุรี ทำงานขายล๊อตเตอรีย่านสนามบินน้ำ

#โควิดสมุทรสาคร
#นนทบุรี https://t.co/koHiqBrZoY",รายงานสถานการณ์,ไม่เดือดร้อน,0
"โควิดติดแล้วมีสิทธิ์ตาย 
แต่ถ้าติดผู้ชาย ถึงตายก็ยินดี😌✨
#รักใครเตือนให้ใส่mask 
.
https://t.co/SMb9y8L4RG
#Covid_19 #Covid19 #โควิด19 #คำคมโควิด #SocialDistancing #ห่วงใยนะจ๊ะ #ความรัก #แคปชั่นความรู้สึก #แคปชั่นอ่อย #แคปชั่นโสด #กทม #Bye2020 #Welcome2021 https://t.co/TrN1TF2b3M",อื่นๆ,ไม่เดือดร้อน,0
"ด่วน! 

21:27 ศูนย์ปฏิบัติการ COVID-19 จังหวัดนนทบุรี เเจ้ง Timeline ผู้ป่วย รายที่ 181 (รายที่ 65 ของการระบาดรอบใหม่) ผู้ป่วยเป็นหญิงไทย อายุ 50 ปี ที่อยู่ อ.ปากเกร็ด จ.นนทบุรี ทำงานที่ จ.สมุทรสาคร ไป-กลับ เดินตลาดแถวท่าน้ำปากเกร็ด

#โควิดสมุทรสาคร
#นนทบุรี https://t.co/aeRcUHxyQT",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ด่วน! นนทบุรีลามหนักมาก

21:19 ศูนย์ปฏิบัติการ COVID-19 จังหวัดนนทบุรี เเจ้ง Timeline ผู้ป่วย รายที่ 177 (รายที่ 61 ของการระบาดรอบใหม่) ผู้ป่วยเป็นหญิงไทย อายุ 18 ปี ที่อยู่ อ.บางบัวทอง จ.นนทบุรี เรียนหนังสือเที่ยวห้างฯย่านสยามสแควร์ ช่วยที่บ้านขายอาหารทะเล

#โควิดสมุทรสาคร https://t.co/Ly5RRZNfs7",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ฝ่าวิกฤต COVID-19 ด้วยศาสตร์พระราชา
https://t.co/7mrmdd5tm9",อื่นๆ,ไม่เดือดร้อน,0
#Covid_19 สะกดแบบไหน,อื่นๆ,เดือดร้อน,1
ผู้ป่วยรายวันเยอะขนาดนี้ แล้วเราจะรอดหรอวะ #โควิดวันนี้ #โควิด,ไม่สบายใจ,เดือดร้อน,1
"เปิดมาปีแรก​ ยิมก็จะปิดเพราะ​ covid​ อีกแล้ววว​   คงต้องขายลูกๆโมเดลกินอีกแล้วสินะ​ 😢

#covid_19
#HappyNewYear2021
#ปีใหม่2564 https://t.co/wFWZfx0sjK",อื่นๆ,ไม่เดือดร้อน,0
#azumasoba รีบทานก่อนโดนสั่งปิด #โควิด https://t.co/hFMS8Hsjey,อื่นๆ,เดือดร้อน,1
"@sanuki_man สวัสดีปีใหม่เช่นกันครับ🙏😄
ขอให้ปีนี้ทั้งปีของคุณพบแต่ความสุข
และขอให้คุณอยู่อย่างปลอดภัยจากไวรัสCOVID-19ครับ😊",อื่นๆ,ไม่เดือดร้อน,0
"ด่วน!! นนทบุรี ติดโควิดพุ่ง 25 ราย

17:15 สถานการณ์ COVID-19 จังหวัดนนทบุรี วันที่ 1 มกราคม 2564 พบผู้ป่วยยืนยัน เพิ่ม 25 ราย ผู้ป่วยยืนยันสะสม รอบใหม่ 90 ราย ผู้ป่วยยืนยันสะสม ทั้งหมด 206 ราย รักษาหาย 116 ราย เสียชีวิตสะสม 2 ราย อยู่ในโรงพยาบาล 88 ราย 

#โควิด19 
#นนทบุรี https://t.co/LqBI4Y5bqt",รายงานสถานการณ์,ไม่เดือดร้อน,0
"2  มกราคม​ 64
เริ่ม​พรุ่งนี้​นะจ๊ะ...

#COVID_19
#COVID19 https://t.co/jiQBkiE02e",ความเป็นอยู่,ไม่เดือดร้อน,0
"ด่วน!! ชลบุรี ติดโควิดเพิ่ม 51 ราย

สถานการณ์ COVID-19 จังหวัดชลบุรี วันที่ 1 มกราคม 2564 พบผู้ป่วยยืนยัน เพิ่ม 51 ราย ผู้ป่วยยืนยันสะสม รอบใหม่ 211 ราย ผู้ป่วยยืนยันสะสม ทั้งหมด 491 ราย รักษาหาย 407 ราย อยู่ในโรงพยาบาล 83 ราย 

#โควิด19 
#โควิดชลบุรี https://t.co/83U9nuCEN7",รายงานสถานการณ์,ไม่เดือดร้อน,0
หลังปีใหม่  เรากับแฟนคิดตรงกันว่าหนักแน่ ขอให้ทุกคนเตรียมพร้อม  #เราจะสู้ไปด้วยกัน #Covid_19 #น่าน,อื่นๆ,เดือดร้อน,1
"ติดเชื้อเพิ่มวันเดียว 279 คน 😲
ทำ #ประกันชีวิต ชับบ์ไลฟ์ประกันชีวิต คุ้มครอง โควิดทันที ไม่ต้องนับวันรอคอย30วัน และที่สำคัญ คุ้มครองทุกโรคที่ไม่เคยเป็นมาก่อนทำประกัน 

#โควิด #โควิดวันนี้ #โควิดกรุงเทพ #โควิดสมุทรสาคร #โควิดปทุมธานี  #คนละครึ่งเฟส2 #ประกันชีวิต #ประกันสุขภาพ https://t.co/iepn6KoUpq",ไม่สบายใจ,ไม่เดือดร้อน,0
"@Thairath_News ทรงพระเจริญ #สวัสดีปีใหม่2564 #2021ขอให้คริสสิงโต #2021ขอให้คริสสิงโต #Covid_19 #ไม่เอาทุกม๊อบ #สนับสนุน112 #รักชาติไทยไม่เอาคนทําลาย #โควิดวันนี้ #ม๊อบย่างกุ้ง 
https://t.co/lWf2MPzWXS",อื่นๆ,ไม่เดือดร้อน,0
@PostToday ทรงพระเจริญ #สวัสดีปีใหม่2564 #2021ขอให้คริสสิงโต #702ต้อนรับปีวัว #รักช #ม๊อบย่างกุ้ง #สนับสนุน112 #โควิดสมุทรสาคร #โควิดวันนี้ #Covid_19 https://t.co/eZh4hpK7il,อื่นๆ,ไม่เดือดร้อน,0
@MatichonOnline ทรงหวงประชาชนของพระองค์ตลอด #รักชาติไทยไม่เอาคนทําลาย #สวัสดีปีใหม่2564 #2021ขอให้คริสสิงโต #702ต้อนรับปีวัว #โควิดวันนี้ #โควิดกรุงเทพ #สนับสนุน112 #Covid_19 #ม๊อบ31ธันวา https://t.co/eZh4hpK7il,อื่นๆ,ไม่เดือดร้อน,0
"กทม.ประกาศปิดสถานที่ 2-17 มกราคม 64 ดังต่อไปนี้ 
#โควิด #โควิดวันนี้ https://t.co/Qw5iahbmtE",รายงานสถานการณ์,เดือดร้อน,2
@Kom_chad_luek ทรงพระเจริญ #สวัสดีปีใหม่2564 #702ต้อนรับปีวัว #Covid_19 #รักชาติไทยไม่เอาคนทําลาย #ไม่เอาทุกม๊อบ #สนับสนุน112 #รักชาติไทยไม่เอาคนทําลาย #แผ่นดินไทยต้องมีในหลวง https://t.co/MkuCtvFhxx,อื่นๆ,ไม่เดือดร้อน,0
ความสุขของคนไทย #สวัสดีปีใหม่2564 #702ต้อนรับปีวัว #ถ้ายวลงรูปคู่จะ #โควิดวันนี้ #แผ่นดินไทยต้องมีในหลวง #กูติดยังวะ #สนับสนุน112 #Covid_19 #โควิดสมุทรสาคร #Hello2021 https://t.co/4BScSs0WIJ,อื่นๆ,ไม่เดือดร้อน,0
"ด่วน! เวลา 14:18 น. ศูนย์ปฏิบัติการ COVID-19 จังหวัดนนทบุรี เเจ้งข้อมูลผู้ป่วยยืนยัน จำนวน 65 ราย ของระลอกใหม่ จำแนกตามพื้นที่และแหล่งติดเชื้อ

หมายเหตุ : ข้อมูลจำนวนผู้ป่วยยืนยัน ณ วันที่ 31 ธันวาคม 2563 https://t.co/LMBY985IjH",รายงานสถานการณ์,ไม่เดือดร้อน,0
ปิดรอบนี้โดนจ้างออกแน่ #โควิด,ไม่สบายใจ,เดือดร้อน,1
ด่วน! โรงพยาบาลรามาธิบดี ประกาศมาตรการณ์ป้องกันโรคโควิด-19 โดยลดจำนวนผู้ป่วย รับเฉพาะเคสฉุกเฉินเท่านั้น เลื่อนผ่าตัดและให้คีโม ยกเว้นเคสจำเป็น #Covid_19 https://t.co/eOC3YH8cvc,รายงานสถานการณ์,ไม่เดือดร้อน,0
"🚨 โควิดตราดพุ่ง!
.
นายแพทย์ทวีศิลป์ วิษณุโยธิน โฆษศบค. แถลงข่าวสถานการณ์โควิด-19 วันนี้ (1 มกราคม 2564) ประเทศไทยพบผู้ติดเชื้อเพิ่ม 279 คน และมีผู้เสียชีวิตเพิ่ม 2 ราย
.
ขณะที่จังหวัดตราด พบผู้ติดเชื้อโควิด-19 วันนี้เพิ่ม 7 ราย รวมผู้ป่วยสะสม เป็น 11 ราย #Covid_19 #โควิดตราด https://t.co/cY1W2GlRLB",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ผู้ติดเชื่อโควิด19 พุ่ง 279 ราย ทำนิวไฮ รับปีใหม่ รวมผู้ติดเชื้อ 7,163ราย อยู่ระหว่างสอบสวนโรคอีก 235 ราย #โควิด19 #Covid_19 https://t.co/IrZbHNfGP8",รายงานสถานการณ์,ไม่เดือดร้อน,0
วันนี้ เพิ่มอีก 279 ตายล่ะ เสี่ยงไปไหนได้บ้าง #Covid_19,ไม่สบายใจ,ไม่เดือดร้อน,0
ตั้งแต่ปีใหม่นี้ #เปิดบริการทุกวัน #chithailand #brazilianblowout #moroccanoil #ร้านทำผมสุขุมวิท ร้านสะอาด ปลอดภัย ไร้โควิด #Covid_19 #สวัสดีปีใหม่2564 #หวัดดีเบล https://t.co/2nzOe2Emk2,อื่นๆ,ไม่เดือดร้อน,0
คำว่า “หนักหน่วง” และ “หนักหนา” น่าจะเป็นคำที่ถูกใช้เขียน สเตตัส บนโซเชี่ยลมากที่สุด #Hello2021 #HappyNewYear2021 #Welcome2021 #Covid_19 #โควิท19 #สุขสันต์วันปีใหม่ #สวัสดีปีใหม่2564,อื่นๆ,ไม่เดือดร้อน,0
"ขอให้เชื้อ Covid-19หายไปจากโลกใบนี้

ขอให้โลกสงบสุขเศรษฐกิจโลกกลับมา

รุ่งเรืองเฟื่องฟูอีกครั้งนึง

HaPpY nEw YeaR 2021

#Fwb #Covid19",อื่นๆ,ไม่เดือดร้อน,0
สวัสดีปีใหม่ ร่วมมือกันสู้ COVID-19 ผ่านไปให้ได้ครับ https://t.co/xyq8SHbcjp,อื่นๆ,ไม่เดือดร้อน,0
ความนัดกันแล้ว #ครอบครัวหรรษา คำสั่งประกาศห้ามนั่งทานที่ร้าน เลยเช็คกับร้านว่าเปิดรึปิด สรุปได้อยู่ตามนัดเหมือนเดิม เลยได้มา HNY 🎉🎊 &amp; HBD 🎂 คงไม่ได้นัดกันอีกยาวๆ #โควิด-19 https://t.co/FmGKqisEkU,อื่นๆ,ไม่เดือดร้อน,0
"ครับ 😌  ปีนี้เปิดมาก็โคดจะแย่เลย​ ยิมที่ทำงานก็ปิด​ เหมือนเดิมอีกล่ะ​ 😢

#โควิดกรุงเทพ
#โควิด19
#ปีใหม่2564
#HappyNewYear2021
#COVID19
#Covid_19 https://t.co/hvlmlrPyuS",อื่นๆ,ไม่เดือดร้อน,0
"กลัวโควิทกันบ้างไหม #โควิดกรุงเทพ #มีเลย์มีเฮกว่าเดิม #มีกันอย่างนี้ #ไม่เอาทุกม๊อบ #แผ่นดินไทยต้องมีในหลวง #Covid_19 #สนับสนุน112 
https://t.co/PhS52KqlpO",อื่นๆ,เดือดร้อน,1
ศูนย์ปฏิบัติการ COVID-19 จังหวัดนนทบุรี รายงานการกระจายตัวของผู้ป่วยโควิด อำเภอบางบัวทอง (เฉพาะการระบาดระลอกใหม่) ข้อมูลผู้ป่วยยืนยันถึงวันที่ 1 มกราคม 2564 ทั้งหมด 18 ราย เกี่ยวข้องกับ ตลาดเทศบาลบางบัวทอง วัดบรมราชากาญจนาภิเษกอนุสรณ์ (วัดเล่งเน่ยยี่ 2) และวัดละหาร #COVID19 https://t.co/oYc3HAQFEI,รายงานสถานการณ์,ไม่เดือดร้อน,0
"ด่วน! คนขายปลาน้ำจืดติดโควิด

22:53 ศูนย์ปฏิบัติการ COVID-19 จังหวัดนนทบุรี เเจ้ง Timeline ผู้ป่วยรายที่ 213 (รายที่ 97 ของการระบาดรอบใหม่) ผู้ป่วยเป็นหญิงชาวเวียดนาม อายุ 36 ปี ที่อยู่ อ.บางใหญ่ จ.นนทบุรี ที่ทำงานตลาดบางใหญ่ พักคอนโดสีชมพู

#โควิด19 
#โควิดสมุทรสาคร https://t.co/0WfdCKJjjl",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ด่วน! ติดโควิดง่ายๆ

22:49 ศูนย์ปฏิบัติการ COVID-19 จังหวัดนนทบุรี เเจ้ง Timeline ผู้ป่วยรายที่ 212 (รายที่ 96 ของการระบาดรอบใหม่) ผู้ป่วยเป็นหญิงชาวพม่า อายุ 39 ปี ที่อยู่ อ.บางใหญ่ จ.นนทบุรี ที่ทำงานตลาดบางใหญ่ พักคอนโดสีชมพู

#โควิด19 
#โควิดสมุทรสาคร https://t.co/8706MWSOdc",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ด่วน! ระบาดหนักมาก

22:45 ศูนย์ปฏิบัติการ COVID-19 จังหวัดนนทบุรี เเจ้ง Timeline ผู้ป่วยรายที่ 210 (รายที่ 94 ของการระบาดรอบใหม่) ผู้ป่วยเป็นหญิงไทย อายุ 23 ปี ที่อยู่ อ.บางใหญ่ จ.นนทบุรี ทำงานขายหมูที่ตลาดบางใหญ่ ระหว่างรอคิวตรวจโควิดแวะเข้าเซเว่น ตรวจเสร็จเดินห้างฯ

#โควิด19 https://t.co/VV1ZujB3GJ",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ด่วน! 

22:38 ศูนย์ปฏิบัติการ COVID-19 จังหวัดนนทบุรี เเจ้ง Timeline ผู้ป่วยรายที่ 209 (รายที่ 93 ของการระบาดรอบใหม่) ผู้ป่วยเป็นหญิงชาวพม่า อายุ 20 ปี ที่อยู่ อ.บางใหญ่ จ.นนทบุรี ที่ทำงานตลาดบางใหญ่ เข้ามินิมาร์ท ตรวจโควิดเสร็จแวะเข้าเซเว่น

#โควิดนนทบุรี
#โควิดสมุทรสาคร https://t.co/uYz5nYPlCs",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ด่วน! เช็กโดยพลัน

22:33 ศูนย์ปฏิบัติการ COVID-19 จังหวัดนนทบุรี เเจ้ง Timeline ผู้ป่วยรายที่ 208 (รายที่ 92 ของการระบาดรอบใหม่) ผู้ป่วยเป็นหญิงไทย อายุ 31 ปี ที่อยู่ อ.บางใหญ่ จ.นนทบุรี ที่ทำงานตลาดบางใหญ่ซิตี้

#โควิดนนทบุรี
#โควิดสมุทรสาคร https://t.co/53fxX8Gmaz",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ด่วน! แม่ค้าตลาดบางใหญ่ 

22:30 ศูนย์ปฏิบัติการ COVID-19 จังหวัดนนทบุรี เเจ้ง Timeline ผู้ป่วยรายที่ 203 (รายที่ 87 ของการระบาดรอบใหม่) ผู้ป่วยเป็นหญิงไทย อายุ 20 ปี ที่อยู่ อ.ไทรน้อย จ.นนทบุรี ที่ทำงานตลาดบางใหญ่ 

#โควิดนนทบุรี
#โควิดสมุทรสาคร https://t.co/QibfhZW4bM",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ถ้าผลข้างเคียงวัคซีน​ที่คนจะฉีดกันทั้งโลก​ ทำให้คนที่ตายแล้วฟื้น.... 
เป็นพล็อตหนังเรื่องใหม่แต่มุกได้เลย
#โควิดกรุงเทพ #Covid_19",วัคซีน,เดือดร้อน,1
"ด่วน! บิณฑบาตไม่สวมแมส

22:22 ศูนย์ปฏิบัติการ COVID-19 จังหวัดนนทบุรี เเจ้ง Timeline ผู้ป่วยรายที่ 202 (รายที่ 86 ของการระบาดรอบใหม่) ผู้ป่วยเป็นพระภิกษุไทย อายุ 68 ปี ที่อยู่ อ.บางบัวทอง จ.นนทบุรี พื้นที่เสี่ยงวัดละหาร วัดบัวขวัญ รร. รพ. และวัดธรรมโชติ จ.สมุทรสาคร

#โควิดนนทบุรี https://t.co/xrDub89YBB",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ด่วน! แค่หอมแก้ม...

22:09 ศูนย์ปฏิบัติการ COVID-19 จังหวัดนนทบุรี เเจ้ง Timeline ผู้ป่วยรายที่ 200 (รายที่ 84 ของการระบาดรอบใหม่) ผู้ป่วยเป็นเด็กหญิงไทย อายุ 8 ปี ที่อยู่ อ.บางบัวทอง จ.นนทบุรี พบปะกับญาติจากกรุงเทพมหานคร

#โควิดสมุทรสาคร
#นนทบุรี https://t.co/dJVkhuMzk6",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ด่วน! ติดเชื้อโควิดจากเพื่อนร่วมงาน

22:02 ศูนย์ปฏิบัติการ COVID-19 จังหวัดนนทบุรี เเจ้ง Timeline ผู้ป่วยรายที่ 197 (รายที่ 81 ของการระบาดรอบใหม่) ผู้ป่วยเป็นชายไทย อายุ 27 ปี ที่อยู่ อ.เมือง จ.นนทบุรี ที่ทำงานย่านสุขุมวิท ขึ้น MRT สายสีม่วง เดินห้างฯ

#โควิดสมุทรสาคร
#นนทบุรี https://t.co/I7aUsjnnZc",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ด่วน! เดินตลาดก็ติดโควิด

21:52 ศูนย์ปฏิบัติการ COVID-19 จังหวัดนนทบุรี เเจ้ง Timeline ผู้ป่วยรายที่ 196 (รายที่ 80 ของการระบาดรอบใหม่) ผู้ป่วยเป็นชายไทย อายุ 39 ปี ที่อยู่ อ.บางบัวทอง จ.นนทบุรี พื้นที่เสี่ยงตลาดบางบัวทอง ห้างบีบีมาร์เก็ตปาร์ค อ.บางใหญ่

#โควิดสมุทรสาคร
#นนทบุรี https://t.co/ml4pJzqYB1",รายงานสถานการณ์,ไม่เดือดร้อน,0
หนักไปหน้า #โควิด กระทบแน่นอน 😭😭,ไม่สบายใจ,เดือดร้อน,1
"เอาจริง!!! ด่านตรวจโควิด ถ.พระราม2 

-เป็น 1 ใน 14 จุด ที่ กทม.+ ตร. ตั้งด่าน
-ถ.พระราม 2 เป็นปราการหน้า เพราะมีรอยต่อกับ #สมุทรสาคร
 สุ่มตรวจรถโดยสารสาธารณะ สองแถว ป้ายทะเบียน ตจว. 
-ถ้าเจอต่างด้าวจาก สมุทรสาคร ส่งกลับทันที ห้ามเข้า กทม. 

#โควิดกรุงเทพ #โควิด #COVID19 https://t.co/bhq0sH06I5",รายงานสถานการณ์,เดือดร้อน,2
"ประกาศมหาวิทยาลัยศรีนครินทรวิโรฒ
เรื่อง มาตรการป้องกันการแพร่ระบาดของเชื้อโรค COVID-19 (ฉบับที่ 14)
#ทีมมศว https://t.co/7scUZ5xPAc",รายงานสถานการณ์,เดือดร้อน,1
เศรษฐกิจไตรมาสหนึ่งกับสองไม่น่ารอด #โควิด,ไม่สบายใจ,เดือดร้อน,1
ช่วงนี้พยายามเก็บเงิน อย่าใช้เงิน ห้ามช็อปออนไลน์นะครับ เพราะรัฐบาลคงไม่ช่วยอะไรพวกเรา เราต้องช่วยตัวเอง saveเงินไว้ใช้ช่วงโควิดนะครับ #โควิด #โควิดกรุงเทพ,ไม่สบายใจ,เดือดร้อน,2
"ด่วน! เช็กๆ

20:56 ศูนย์ปฏิบัติการ COVID-19 จังหวัดนนทบุรี เเจ้ง Timeline ผู้ป่วยรายที่ 195 (รายที่ 79 ของการระบาดรอบใหม่) ผู้ป่วยเป็นหญิงไทย อายุ 27 ปี ที่อยู่ อ.บางบัวทอง จ.นนทบุรี พื้นที่เสี่ยงลานเบียร์เดอะสตรีท รัชดา นั่งรถเมล์ ขึ้น MRT ใช้รถแท็กซี่

#โควิดสมุทรสาคร
#นนทบุรี https://t.co/dDcEQMANxV",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ขอขอบคุณแทนบุคลากรทางการแพทย์ด้วยนะคะ 
#Covid_19 https://t.co/ufTnCnDea8",อื่นๆ,ไม่เดือดร้อน,0
"#Covid_19
#COVID19

 เด็กๆหยุดเรียน​เพื่อ​ความปลอดภัย...​✌️💕😷 https://t.co/zZZvLM7zvn",อื่นๆ,ไม่เดือดร้อน,0
เอาไงกันแน่ครับ ครูเป็นงง 😳 #โควิท19 #โควิดวันนี้ #โควิด19 #โควิดเพชรบุรี #โควิด #โควิดกรุงเทพ https://t.co/Z3pnkD8cg7,อื่นๆ,เดือดร้อน,1
"Sci-Fi.มากชิวิตกรู​ 
#สู้กันต่อไปกูจะไม่ตาย #โควิด https://t.co/9QG8cyxcO7",ไม่สบายใจ,เดือดร้อน,1
ช่วยชาวบางละมุง พัทยา กันนะคะ#Covid_19 #nontfam https://t.co/uKYCvD72xl https://t.co/xIWJpolBYL,อื่นๆ,ไม่เดือดร้อน,0
"#โควิดกรุงเทพ #โควิด 
เครดิตในภาพ ขอบคุณครับ https://t.co/HeCkEJK85W",อื่นๆ,ไม่เดือดร้อน,0
"@armypr_news จ.อุดรธานี
กองพลทหารราบที่ 3
จุดบริการ บริเวณ ต.โนนสูง อ.เมือง
เป็นที่พักรถ พักคน แจกจ่ายหน้ากากอนามัย ห่วงใยสุขภาพป้องกัน #Covid_19 https://t.co/WP0ra3dLZP",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ด่วน!! นนทบุรี ติดโควิดเพิ่ม 7 ราย

18:00 สถานการณ์ COVID-19 จังหวัดนนทบุรี วันที่ 2 มกราคม 2564 พบผู้ป่วยยืนยัน เพิ่ม 7 ราย ผู้ป่วยยืนยันสะสม รอบใหม่ 97 ราย ผู้ป่วยยืนยันสะสม ทั้งหมด 213 ราย รักษาหาย 116 ราย เสียชีวิตสะสม 2 ราย อยู่ในโรงพยาบาล 95 ราย 

#โควิด19 
#นนทบุรี https://t.co/x2h0if0xPG",รายงานสถานการณ์,ไม่เดือดร้อน,0
