Sentence,types,Sentiment,levels
เรามีช่อง​ทางกลับบ้านแบบปลอดภัยต่อตัวเองและคนรอบข้างให้ อย่าแอบกลับมาครับ และถ้ารู้ว่าไปพื้นที่​เสี่ยงต้องป้องกันตัวเองครับอย่ามาก๋งเหล้าแล้วทำให้กระทบวงกว้าง #โควิด19 #โควิด19เราต้องรอด #โควิดวันนี้ #ลำปาง https://t.co/Lmn7kDhbne,ความเป็นอยู่,ไม่เดือดร้อน,0
@ininn_inny เราต้องรอดโควิด เราต้องเจอหน้าลูกก่อนนน🤣🤣🤣🤣🤣,อื่นๆ,เดือดร้อน,1
"ประเทศที่มีจำนวนประชากรน้อยๆ สามารถฉีดวัคซีนให้คนในประเทศได้ %สูง
จนเป็น Herd Immunity ได้แล้ว (70%ขึ้นไป)
แต่ผมก็มีความเห็นว่า ถ้าโควิดกลายพันธุ์คนเหล่านี้ก็อาจจะติดเชื้อใหม่ๆได้
เพียงแต่จะลดระดับความรุนแรงลง และไม่เสียชีวิตง่ายเหมือนยังไม่ได้ฉีดวัคซีน
ที่สุดแบ้วคือการใช้ชีวิต https://t.co/udffvHiNOA",วัคซีน,ไม่เดือดร้อน,0
"จีนอาจไม่จำเป็นต้องทำPaper ใดๆ เพื่อบอกชาวโลก แต่แสดงให้เห็นด้วย ‘ผลลัพธ์’ เลย อีกอย่างหมอไทยคงไม่ได้เชี่ยวชาญภาษาจีนเหมือนภาษาอังกฤษ รวมทั้งยังไม่ได้จบ ‘หลักสูตร’ แพทย์มาจากจีนจึงไม่มีความคุ้นชินใดๆที่จะยอมรับผลโดยไม่มี Evidence Base มา Back up การ Diagnosis 
#COVID-19 #Covid",ไม่สบายใจ,ไม่เดือดร้อน,0
"Ep.466:  ร้อยใจไทย
สู้ภัยเศรษฐกิจยุคไวรัสโควิด-19
ประเทศไทยต้องชนะ
*^*^*^*^*^*^*^*
Liveสด! ออโต้มีเดียรวมใจไทยสู้ภัยโควิด-19,  อาทิตย์ที่ 5กค.64
[Uncut: Live! on the Studio]
https://t.co/FidfSqPTCk",อื่นๆ,ไม่เดือดร้อน,0
ไบเทคจะพอมั้ย .. จะกดบัตรทันมั้ย ..  สถานการณ์โควิดจะดีขึ้นจริงๆใช่มั้ย https://t.co/KcNjDOfeXx,ไม่สบายใจ,ไม่เดือดร้อน,0
"จะงดขับแก๊บคาร์ช่วงโควิด​ ก็ไม่รู้จะเอาอะไรกิน
วอนผู้โดยสาร​ ส่วนหน้ากากอนามัย​ ขณะโดยสารด้วยครับ",ไม่สบายใจ,เดือดร้อน,1
"#ตูนบอดี้สแลม ตอนนี้ เขารู้ใช่มั้ยว่า #โควิด19 ระบายหนัก ถึงขั้นวิกฤต ห้อง ICU เต็ม....

#ม็อบส้นตีนฝ่ายค้านก็ส้นตีน
#รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน https://t.co/VL3vTdGVNf",ไม่สบายใจ,เดือดร้อน,1
@mansizeskorat2 รอโควิดซาๆ,อื่นๆ,ไม่เดือดร้อน,0
"ศูนย์บริหารสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019

ผู้ติดเชื้อโควิด19เพิ่ม 5,916 ราย
-ติดเชื้อใหม่ 5,877 ราย
-ติดเชื้อในเรือนจำ/ที่ต้องขัง 39 ราย
รักษาหายเพิ่ม 3,404 ราย
เสียชีวิต 44 ราย

#COVID19 #วัคซีนโควิด
#โควิด19 #โควิดวันนี้
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/b2t6eRl98O",รายงานสถานการณ์,ไม่เดือดร้อน,0
"(ต่อ) ต่างๆ ผ่านมาแล้ว 4 สัปดาห์

เวียดนามมีผู้ติดเชื้อโควิด-19 ยืนยันสะสม 19,043 คน และ
มีผู้เสียชีวิตจากเชื้อไวรัส 84 คน.

มองในแง่ดีเวียดนามทำได้ดีกว่าไทยในช่วงระยะเวลาเดียวกัน
แต่ก็ไม่มีอะไรรับประกันว่าในระยะต่อไปจะไม่มีผู้ติดเชื้อหรือการระบาดรอบใหม่
ต่อจากนี้ #COVID19",ความเป็นอยู่,ไม่เดือดร้อน,0
"องค์การยาแห่งสหภาพยุโรป (#EMA) เปิดเผยว่า วัคซีน 4 ตัวที่ผ่านการอนุมัติใน #EU มีประสิทธิภาพป้องกันโควิดทุกสายพันธุ์ที่แพร่ระบาดอยู่ในยุโรป ซึ่งรวมถึงสายพันธุ์ #Delta ด้วย ได้แก่ วัคซีนของ #Pfizer, #Moderna, #AstraZeneca และ #JNJ — กูผู้ฉีด #Sinovac 🥲 … https://t.co/ucLODQoKH6",วัคซีน,ไม่เดือดร้อน,0
ตอนนี้มีที่ไหนรับตรวจโควิดบ้างครับ? #โควิด19,ไม่สบายใจ,เดือดร้อน,1
"#เวียดนาม
รอยเตอร์ - กระทรวงสาธารณสุขเวียดนามรายงานพบผู้ป่วยติดเชื้อโควิด-19 รายใหม่มากถึง 922 คนในวันนี้ (3) นับเป็นยอดติดเชื้อรายวันสูงสุดตั้งแต่พบเชื้อไวรัสครั้งแรกในประเทศเมื่อเดือน ม.ค.2563

ผู้ป่วยติดเชื้อส่วนใหญ่อยู่ในนครโฮจิมินห์ ที่ทางการออกคำสั่งบังคับใช้มาตรการข้อจำกัด",รายงานสถานการณ์,ไม่เดือดร้อน,0
"@sirotek #รัฐบาลฆาตกร
#รัฐบาลส้นตีน
#รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน
#รัฐบาลห่วยประชาชนจะตายกันหมด
#นายกฯสองพันศพ แล้วนะครับ
#นายกเฮงซวย
#ประยุทธ์ดวงซวย #เอาไม่อยู่ในทุกเรื่อง
#โควิด19
#ประยุทธ์ออกไป https://t.co/Yptqm9JJFo",อื่นๆ,เดือดร้อน,1
สมรักษ์ติดโควิดและบอกว่า งง ฉีดครบ 2 เข็ม แล้วไม่ได้ไปไหนเสี่ยง แต่ๆๆๆ 2 เข็มไทยคือ มันก็แค่น้ำเกลือรึป่าว แต่อาจแจ็คพอตติดตอนที่ออกมาบ้านแหละ เพราะวันอื่นๆเค้าบอกอยู่บ้านตลอด ไหนจะคนในบ้านอีก,วัคซีน,เดือดร้อน,2
"สาระน่ารู้”กินผักผลไม้ เสริมสตรองสู้โควิด”
ที่มา;สสส. https://t.co/SoZKncYLPT",อื่นๆ,ไม่เดือดร้อน,0
@Sang12041735 โควิดเป็นตัวเร่งให้สลิ่มได้เจอของจริงของการไม่มีแดก​  จะว่าไปก็ขอให้เจออะไรหนักๆ,ความเป็นอยู่,เดือดร้อน,1
ส่วนตัวให้ kaykai พิมฐา อยู่เลเวลเดียวกันเรื่องอิกนอร์สถานการณ์โควิด19,อื่นๆ,ไม่เดือดร้อน,0
หนักสุดฟื้นเร็วสุด เพราะวิสัยทัศน์และนโยบายที่มุ่งมั่นชัดเจนของผู้นำประเทศ #โควิด19 #COVID-19 #วัคซีน #วัคซีนโควิด19 #สายพันธุ์เดลต้า https://t.co/L1a4lV4iPe https://t.co/Jq519ipmey,อื่นๆ,ไม่เดือดร้อน,0
"เอาความน่ารักของผู้ชายคนนี้มาฝากพี่วู๊ดดี้ morning ตอนเช้าคะ ช่วงนี้โควิดระบาดไกล้ตัวมาก และคนในวงการก้อติดเยอะ รักษาสุขภาพด้วยนะค่ะ
@Woodytalk 
#WoodyLive 
#quanghungmasterd 
#Muzik 
#MasterD 
#muzikpanda https://t.co/tO8OlGwyZ9",อื่นๆ,ไม่เดือดร้อน,0
"@Labellefluer ขอแสงแดดแผดเผาเจ้าโควิด
ทำชีวิตมากมายเหมือนถูกขัง
ขอสายลมพัดหายไปอย่างจริงจัง
รวมพลังผ่านพ้นไปด้วยดี...

ขออนุญาตต่อนะคร้าบ🤣🤪",อื่นๆ,ไม่เดือดร้อน,0
อีเบอร์หมอพร้อมไม่เคยมีใครรับ  จะมีไว้ทำบ้าไร  รายชื่อก็ตกหล่น  ยายเราควรได้ฉีดวันที่1กคที่ผ่านมา  แต่พอเชคบอกชื่อไม่มี เดี๋ยวประสานงานให้  ผ่านมาติดต่อก็ไม่ได้   แล้วคืออะไร  รอต่อไป รอโชคชะตาหรอ? #หมอพร้อม #หมอไม่พร้อม #โควิด19 #รัฐบาลส้นตีน,ไม่สบายใจ,เดือดร้อน,2
"แปะพิกัดร้านให้ฮะ โควิดหมด ไปอุดรฯ แนะนำให้ไปลองอุดหนุนฮะ☺️
📱https://t.co/c5fx5LKuRe",อื่นๆ,ไม่เดือดร้อน,0
หดหู่นะข่าวเช้าทุกวันนี้ เมิงมองไม่เห็นหรอรัฐบาล?? คนที่เขาไม่มีคนที่เขาหาเช้ากินค่ำอะ ทุกคนดิ้นรนจนไม่มีทางไหนแล้ว ไม่ฆ่าตัวตายก็ตายจากโควิด!!! เกลียดชิปหายผู้นำแบบนี้!!,ไม่สบายใจ,เดือดร้อน,2
ยังคงน่ากังวลได้อย่างเสมอต้นเสมอปลาย 😓 #โควิด19 #๔กรกฎาคม๒๕๖๔ https://t.co/VjX5WRCZUt,ไม่สบายใจ,เดือดร้อน,2
"@chatafakamnod สาธุ...
ขอบารมีองค์พระพุทธโสธร
โปรดจงบันดาลให้คนบนโลกนี้เคว้นคลาดจากโรคร้ายโควิดด้วยเทอญ",อื่นๆ,ไม่เดือดร้อน,0
วันนี้พาคุณแม่มาหาหมอ หมอบอกว่า ตอนนี้โควิดส่วนใหญ่ติดกันจากตลาด ดังนั้นใครไปตลาดดูแลตัวเองกันดีๆเน้อ,อื่นๆ,เดือดร้อน,2
วางเป้าให้ ประเทศไทยเป็นศูนย์กลางการแพร่ระบาดของโควิด เข้าใจท่านล่ะ https://t.co/5NH9MzjZUS,ความเป็นอยู่,เดือดร้อน,1
วัคซีนโควิด-19ที่ฉีดในจีนเป็นของบริษัท #Sinopharm และ #Sinovac โดยคาดการณ์ว่าประเทศจะผลิตวัคซีนทั้งหมด3พันล้านโดสภายในสิ้นปีนี้ หน่วยงานสาธารณสุขยังไม่ได้ระบุว่า จีนจะมีภูมิคุ้มกันหมู่ (herd immunity) เมื่อไรและสัดส่วนของวัคซีนที่ได้จำหน่ายหรือบริจาคไปยังต่างประเทศมีทั้งหมดเท่าไร,วัคซีน,ไม่เดือดร้อน,0
"ใครอยากตรวจSwopเพิ่มเติมกับทาง กทม.
ไปได้ตามศูนย์ตรวจเหล่านี้ได้นะครับ
#ส่องทวิตยามเช้า #โควิดวันนี้ #โควิด19 
#ตรวจโควิด https://t.co/HIz0dxY5lk",การรักษา,ไม่เดือดร้อน,0
ปีนี้เป็นภูมิแพ้ไปแล้ว 3 ร้อยยี่สิบสี่จุด…ครั้ง วงการทำร้ายสุขภาพตัวเองเข้าแล้วออกไม่ได้ ยิ่งโควิดไปไหนไม่ได้กูก็ทำแต่งานเป็นบ้าเป็นบอ,ความเป็นอยู่,เดือดร้อน,2
"#จีน
ทางการจีนฉีดวัคซีนป้องกันโควิด-19 ให้กับประชาชนภายในประเทศแล้วมากกว่า 1 พันล้านโดส 
ขณะเดียวกันประเทศจะผลิตวัคซีนทั้งหมด 3 พันล้านโดสภายในสิ้นปีนี้
วันที่ 20 มิถุนายน 2564 สำนักข่าวแชนเนล นิวส์ เอเชีย รายงานว่า 
ทางการจีนฉีดวัคซีนป้องกันโควิด-19 ให้กับประชาชนภายในประเทศแล้ว",วัคซีน,ไม่เดือดร้อน,0
AZ..ป้องกันโควิด19.. https://t.co/lR3MfPbDW3,วัคซีน,เดือดร้อน,1
ขอเเก้ข่าวคิวเเรก ๆ มานอน รอตอนสองทุ่ม!!! #โควิดวันนี้,วัคซีน,ไม่เดือดร้อน,0
เข้าดูโควิดตั้งแต่ตี 4.50 เพราะรับใหม่ ออกมาอีกทีคือ 8.10,ความเป็นอยู่,เดือดร้อน,2
"วันนี้มาแจกน้ำกับเเมสก์หน้าเทคโนสยามมีการตรวจเชิงรุกของเขตบางกอกใหญ่ เริ่มตรวจ 8โมงตามตาราง คิวเเรกมานั่งคิวรอ เที่ยงคืน ตี4.30 คิวเต็มเเล่ว ปชช มาจากทั่วสารทิศ เพราะที่ตรวจไม่พอ รพ.ไม่รับตรวจเพราะเตียงเต็ม หนักจริง ๆครับสถานการณ์นี้
#โควิดวันนี้  #พรรคก้าวไกล
#ส่องทวิตยามเช้า https://t.co/HTVGAr6yLC",การรักษา,เดือดร้อน,2
กินข้าวเช้าแบบเดียวดาย ยุคโควิดต้องห่างกัน https://t.co/p7zi2VXIK8,อื่นๆ,เดือดร้อน,1
คนฉีด​ Sinovac​ 2 เข็มเริ่มติดโควิดหละ​ สลิ่มอย่ามาเคลมนะว่ากันตาย​ เสล่อ!!! วัคซีนเค้ามีไว้กันติด​ ถ้าฉีดแล้วยังติด​ฉีดทำส้นตีนไรอ่ะ,วัคซีน,เดือดร้อน,2
"4 ก.ค. โควิด-19 
ติดเชื้อ 5,916 คน
เสียชีวิต 44 คน
#โควิด19วันนี้ #โควิด19 #COVID19 https://t.co/QYLTeT3VLh",รายงานสถานการณ์,ไม่เดือดร้อน,0
"คนด่ารัฐบาลไม่ใช่เพราะมันเกิด ""โควิด"" แต่เพราะ ""วิธีการรับมือ"" กับโควิดต่างหาก",ไม่สบายใจ,เดือดร้อน,1
"@d_gw5z ขอให้มีสุขภาพดี แข็งแรงต่อสู้กับโควิดให้ได้นะครับ
Morning Sunday",อื่นๆ,ไม่เดือดร้อน,0
"แต่ในขณะนี้สายพันธุ์ของไวรัสในเกาหลีใต้
ได้เปลี่ยนจากS,V ไปเป็นตระกูลGH 
โดยเริ่มพบไวรัสสายพันธุ์ใหม่GH ในช่วงเดือนเมษายน 
แถวจังหวัดคยองซัง(Gyeonsang) และเมื่อมีการติดตามสอบสวนก็พบต้นเหตุว่ามาจากคลับบาร์ย่านอีแทวอน(Itaewon)ของกรุงโซล 

#COVID19 #Covid #Covid_19 #KoreanUpdates",รายงานสถานการณ์,ไม่เดือดร้อน,0
"หรือทำให้เกิดการติดเชื้อในมนุษย์มากกว่าไวรัสในตระกูล S หรือ V 
ที่พบในจีนหรือเอเชีย3-6 เท่า
 
การระบาดของโควิด-19ในเกาหลีใต้เกิดขึ้นอย่างรุนแรงและรวดเร็วในช่วงกุมภาพันธ์และมีนาคมโดยเป็นตระกูล S กับ V เริ่มต้นมาจากการระบาดเป็นกลุ่มก้อนครั้งใหญ่ที่โบสถ์แทกู(Daego)
 #COVID19 #Covid",รายงานสถานการณ์,เดือดร้อน,2
"เพื่อหาลักษณะจำเพาะของตระกูล(Clade)หรือชนิดของไวรัสที่เรียกว่า
จีโนม(Genome)จากสารคัดหลั่ง 526 ตัวอย่าง
พบว่าส่วนใหญ่( 333 ตัวอย่างหรือ 63.3% )อยู่ในตระกูล GH 
ซึ่งพบในการระบาดโควิด-19 ของภูมิภาคยุโรปและประเทศสหรัฐอเมริกา
ไวรัสในตระกูลนี้มีความสามารถในการเข้าเซลล์",การรักษา,ไม่เดือดร้อน,0
"@cscit783 สุขสันต์วันอาทิตย์
ขอให้คาดแคล้วจากโควิดนะครับ",อื่นๆ,ไม่เดือดร้อน,0
"บำบัดความเงี่ยนกัน​ ช่วงโควิด​
หากเป็นคุณจะเลือกเป็นใคร
กด​ 🔄 คนที่กำลังอม​ K
กด​ ❤️ คนที่ถูกอม​ K

ใครสนใจสนุกๆ​ เสียวๆ​ มันส์​ๆ
เพียงบุคลิก​ผู้ชาย​แมนๆ​ ไม่สาว
ไม่แสดงออก​ ไม่​อ้วน​ ก็ร่วมสนุกกันได้
สนใจ​ ไลน์​ ID.SECRETBKK007.คุยกัน https://t.co/GBNMPxrpQR",อื่นๆ,ไม่เดือดร้อน,0
��🌈🌬 เบื่อโควิด อยากหาที่เสียว ค ว ย  🌊🌏🗺 https://t.co/0VZZ9Bz3WW,ความเป็นอยู่,เดือดร้อน,1
เข้าไม่ได้ #moderna #โควิดวันนี้ #mahidol https://t.co/y0II48BIrf,วัคซีน,เดือดร้อน,1
วันนี้ตรวจโควิด จร้าๆๆๆๆๆ😷😷😷😷😷 https://t.co/sGKElcLuW9,อื่นๆ,ไม่เดือดร้อน,0
@Hellomalaee หนูรู้นะคะว่าทุกคนมีปัญหาแต่มีโรค ระบาดโควิดมันก็ไม่ควรเปิดเรียนนะคะหนูเข้าใจว่าเราต้องเซฟตัวเองแต่ว่าโรงเรียนก็ควรเซฟเด็กด้วยถ้ามีคนติดแล้วไม่ได้แจ้งครูก็ติดกันทั้งโรงเรียน(หนูแค่อธิบายนะคะ),ไม่สบายใจ,เดือดร้อน,2
จะไปตรวจโควิด บัตรประชาชนก็หายอีก,ไม่สบายใจ,เดือดร้อน,1
"@jjanuariii @mmmelancholygal แอดรวบรวม ที่ติดต่อต่างๆ ขอความช่วยเหลือหาเตียง หารถ โควิด 19 มาใน tweet นี้นะคะ

เข้า profile @BangkokMatching
นะคะ ตรง pin tweet มีรวม list ต่างไป ใหม่ๆ อีกเยอะ และ update เรื่อยๆค่ะ

ขอให้คุณไม่ต้องใช้มันนะคะ

 https://t.co/BL220A7Ro2",อื่นๆ,ไม่เดือดร้อน,0
"สาระน่ารู้”วัคซีนโควิด-19 กับการใช้ยาชาทางทันตกรรม”
ที่มา;โรงพยาบาลจุฬาลงกรณ์ สภากาชาดไทย https://t.co/4vmosMBwcc",วัคซีน,ไม่เดือดร้อน,0
ปล่อยม็อบพล่านเต็มที่สาธารณะ จะคุมการแพร่ระบาดยังงัย ?  #Covid_19,ไม่สบายใจ,เดือดร้อน,1
"ข้อแนะนำจากคุณหมอ ""ถ้าเป็นโควิดหรือสงสัยว่าเป็นโควิด จะมีวิธีปฏิบัติตัวที่บ้านอย่างไร"" หยิบเอาแชร์เผื่อจะเป็นประโยชน์กับเพื่อนๆได้นะคะ ขอบคุณคลิปดีๆจาก คุณหมอธานี นะคะ (ปัจจุบันคุณหมอฯอยู่ที่สหรัฐอเมริกาค่ะ) #ฟังเถอะมีประโยชน์กว่าไถ นะคะ #วัคซีน #โควิด19
https://t.co/1l1G72r3IK",อื่นๆ,ไม่เดือดร้อน,0
@Milk_Milk2545 สุขสันต์วันเกิดนะคะ ขอให้สุขภาพแข็งแรงแคล้วคลาดจาก covid-19 ค่ะ✌✌,อื่นๆ,ไม่เดือดร้อน,0
"""เรื่องส่วนตัวแม้ใหญ่แค่ไหนก็ยังเป็นเรื่องเล็ก เรื่องของชาติบ้านเมืองแม้เล็กแค่ไหนก็เป็นเรื่องใหญ่""

ต่างกันแค่ 1 วัน ยอดคนที่เพิ่มอยู่ในระบบที่หมอต้องรักษาเพิ่มวันละ 3,000 กว่า ยอดหายป่วยกับยอดป่วยใหม่ diff กันจนระบบจะ overload

#ฉีดPfizerให้บุคลากรการแพทย์ #โควิดวันนี้ #โควิด19 https://t.co/iuxPabEBFn",การรักษา,ไม่เดือดร้อน,0
"ทหารเกณฑ์ช่วยอะไรประชาชนช่วงโควิดไก้เหรอ ตรวจโรค รักษา หรือต่อเตียง ? ถ้าทำ2อย่างแรกได้ก็คุ้ม 60,000 โดส แต่ถ้าทำได้แค่ต่อเตียงสนาม ก็ไปพักจ้ะ",การรักษา,เดือดร้อน,2
"🇹🇭 ยอดผู้ติดเชื้อโควิด-19 📆
วันจันทร์ที่ 5 กรกฎาคม 2564
รวม 6,166 ราย จำแนกเป็น
ติดเชื้อใหม่ 6,082 ราย
ติดเชื้อภายในเรือนจำ/ที่ต้องขัง 84 ราย
หายป่วยกลับบ้าน 2,534 ราย
ผู้ป่วยสะสม 260,370 ราย (ตั้งแต่ 1 เมษายน)
เสียชีวิต 50 ราย

#ศูนย์บริหารสถานการณ์โควิด19",รายงานสถานการณ์,ไม่เดือดร้อน,0
ก็คือที่หมู่บ้านมีคนติดโควิด 19 แล้วแม่ไปอบรม กสน ที่เดียวกะคนนั้น นั่งแค่ข้างหลัง อยากจะไปตรวจโควิด รพ บอกไม่ได้ ต้องให้อนามัยในพื้นที่ส่งเรื่องมาก่อน 😳 ใช่ค่ะ ประเทศไทย ต.บางน้ำเชี่ยว อ.พรหมบุรี จ. สิงห์บุรี #โควิดวันนี้,การรักษา,เดือดร้อน,2
@onlyflx ถ้าไม่เป็นโควิดมาดื่มเบียร์ด้วยกันสักมื้อมั้ยฮะ 🙏🏻,ไม่สบายใจ,ไม่เดือดร้อน,0
"#โควิดวันนี้  5กค 64 เสียชีวิต50  ติดเชื้อใหม่รวม 6,166 #COVID19 #โควิด19 https://t.co/mWh2oAuxQL",รายงานสถานการณ์,ไม่เดือดร้อน,0
"สงครามโควิดที่ยาวนาน 
จะรอนรานความเป็นคน https://t.co/An8wEyQLD8",ความเป็นอยู่,เดือดร้อน,1
@sCxYRNtuwM6tSJB อรุณสวัสดิ์เช่นกันครับ ดูแลสุขภาพและปลอดภัยจากเชื้อโควิดครับ😍😍,อื่นๆ,ไม่เดือดร้อน,0
@Giggsmo102 สวัสดีครับดูแลสุขภาพ ปลอดภัยโควิดครับ😍😍,อื่นๆ,ไม่เดือดร้อน,0
"องค์การยาแห่งสหภาพยุโรป (EMA) เปิดเผยว่า วัคซีน 4 ตัวที่ผ่านการอนุมัติใน EU มีประสิทธิภาพป้องกันโควิด-19 ทุกสายพันธุ์ที่แพร่ระบาดอยู่ในยุโรป ซึ่งรวมถึง “สายพันธุ์เดลตา” ด้วย
ได้แก่ วัคซีนของไฟเซอร์, โมเดอร์นา, แอสตร้าเซนเนก้า และจอห์นสันแอนด์จอหน์สัน
https://t.co/79tYc8akVd https://t.co/AZSBwJPSu2",วัคซีน,ไม่เดือดร้อน,0
