Sentence,types,Sentiment,levels
เครียดเลย #หมอพร้อม #โควิดวันนี้ https://t.co/dufapyrQCH,อื่นๆ,เดือดร้อน,1
แล้วก็เคสของคนใกล้ตัว ที่อาจจะไม่ใกล้ทีเดียว น้องแฟนคลับพี่นัท เม้นบอกว่าน้องเพิ่งเสียคุณแม่จากโควิด และตัวน้องกับพี่สาวก็เจอเชื้อโควิด ช็อคเลยเรา ได้แต่เอาใจช่วยน้อง เข้มแข็งนะคะ หายแล้ว สถานการณ์ดีขึ้นมาเจอพี่นัทด้วยกันค่ะ,ไม่สบายใจ,เดือดร้อน,2
ย้อนรอยต้นเหตุโควิดกระจายหนัก 3 รอบ เมื่อประยุทธ์โทษประชาชน ‘การ์ดตก’ 🙄 … https://t.co/cuoTY8j62U,ไม่สบายใจ,เดือดร้อน,2
"สาระน่ารู้” Double Mask Wearing เพิ่มประสิทธิภาพป้องกันโควิดได้มากกว่าหน้ากากชั้นเดียว”
ที่มา;ราชวิทยาลัยจุฬาภรณ์ https://t.co/03WhuaffXG",อื่นๆ,ไม่เดือดร้อน,0
อมพระมาพูดกูก็ไม่ชื่อ ว่ามึงไม่ตอดโควิด #รมวสศ https://t.co/dIqcU9U7Hj,ไม่สบายใจ,ไม่เดือดร้อน,0
โควิเรอบนี้เล่นงานมั้งคนใกล้ตัวและไกลตัวจริงๆๆ จากเคสใกล้ตัวคือมีพี่ที่รู้จักกันปกติเล่นฟิตเนสเสร็จพี่แกจะต้องกลับบ้านไปกินข้าวกับยายเพราะกลัวยายงอนละเมื่อวานยายแกเสียแล้วเพราะโควิดลงปอดทั้งๆที่ยายแกแข็งแรงมาก คืออยากบอกทุกคนว่ารอบนี้มันรุ่นแรงจริงๆ (เคสนี้คือติดทั้งบ้าน),ความเป็นอยู่,เดือดร้อน,2
"ถึงผู้ที่ได้คิวการตรวจโควิด19 เชิงรุกตามมาตรา 33,39 ที่สนามกีฬาไทย-ญี่ปุ่นดินแดง. ตั้งแต่วันนี้ถึงวันที่ 5 พ.ค. งดการตรวจนะครับ..และหลังวันที่ 5 พ.ค. ให้ทำการลงทะเบียนเพื่อรับคิวใหม่ครับ https://t.co/4WfHkMn84I",รายงานสถานการณ์,ไม่เดือดร้อน,0
อยู่ไร่อยู่นา ไม่ต้องกลัวว่าจะมีโควิด https://t.co/bHRjj6osMJ,อื่นๆ,ไม่เดือดร้อน,0
"สุขสันต์วันแรงงาน ขอให้สุขกาย สุขใจ ปลอดภัยจาก COVID-19
🌱 ไทนี่เวิลด์ขอเป็นกำลังใจให้นะครับ 🌱 @ Tiny World สวนในขวดแก้ว https://t.co/3DkVPOk7U0",อื่นๆ,ไม่เดือดร้อน,0
วันนี้ถ้ามีวัคซีนฉีดทั่วถึง คนไทยก็ไม่ติดโควิด ค้าขายก็ไม่ติดขัด #เสียดายความเสียหายที่ไม่ควรเสียหาย https://t.co/6m6B8pv1TF,วัคซีน,เดือดร้อน,1
@snopnatt เห่อ. ชีวิต งานก็ต้องทำ โควิดก็ประชิดตัว. 🥲✌🏻✌🏻,ไม่สบายใจ,เดือดร้อน,1
แมลงปอ​เพิ่มความชิค​ #COVID19​ #โควิด19 https://t.co/XnuTaMlzT6,อื่นๆ,ไม่เดือดร้อน,0
"#หน้ากากอนามัย 1 กล่องมี #50ชิ้น
หนา 3 ชั้นอย่างดี
และ #หน้ากากผ้า 1 ชิ้น
คู่กัน #เซตละ39บาท 
ทักอินบ็อก #ซื้อสินค้าได้เลยครับ

#ไมค์เปิดท้าย #ขายของออนไลน์ #ไลฟ์สด #DDayShowBambamTheLove #DoTen #maywish #แลกฟอลรอเทรน #แม่วินไม่เปลี่ยนไป #โควิด19 #โควิด #COVID19 https://t.co/JrVRsxziJj",อื่นๆ,ไม่เดือดร้อน,0
น่าจะหายไปพร้อมกับโควิด https://t.co/5U8fZxfbJl,ไม่สบายใจ,ไม่เดือดร้อน,0
@kamphaka โดยส่วนตัวบ้านติดสถานบันเทิง รู้สึกว่าเงียบหลับสบายกว่าช่วงปกติ พี่ชายแฟนมีลูกในช่วงวัยรุ่น ปกติกลับบ้านตี3ตี4 แต่ช่วงโควิดอยู่บ้านตลอด พ่อแม่เค้าแฮปปี้ ไม่ต้องกลัวลูกเกิดเรื่องราวชกต่อยหรืออุบัติเหตุนอกบ้านครับ แต่ผมไม่กล้าขอบคุณ กลัวโดนพวกคุณล่าแม่มด,ความเป็นอยู่,เดือดร้อน,2
ไปแน่ ถ้าสถานการณ์โควิดดีขึ้นอะนะ 😂 https://t.co/PPiBv3dryy,อื่นๆ,ไม่เดือดร้อน,0
กลัวโควิดมาก ก็ตรงที่ปอดไม่สมบูรณ์เหมือนชาวบ้านนี้ละ #ติดหรือยังตัวฉัน,ไม่สบายใจ,เดือดร้อน,1
"อาหารเช้าวันแรงงานยุคลุงตู่ บ้สนเมืองสงบเงียบร่มเย็น เปียก ไม่มีคนออกนอกบ้าน เอฟตีลุงนะคะ …เห้อออออ

#covid_19 #covid #簡単 #朝ごはん @ Bangkok Thailand https://t.co/NjzqRpB8L3",ความเป็นอยู่,ไม่เดือดร้อน,0
"สวัสดีค่ะวันแรงงานแห่งชาติค่ะ💜💜อยู่กับบ้านปลอดเชื้อ ""โควิด19” กันเน๊อะพวกเรา มีความสุขกับวันหยุดยาวนะคะ https://t.co/PUCHF0Hv4m",อื่นๆ,ไม่เดือดร้อน,0
ตกอย่างกับหน้าฝน น่านอนไม่ต้องทำอะไร กันล่ะ ถึงไงก็ไปไหนมาไหนไม่ใด้อยู่ดี #โควิด19 ระวังกันด้วยเด้อ,ไม่สบายใจ,เดือดร้อน,1
ตรวจโควิด​-19​ #เกษมราษฎร์​ รัตนาธิเบศร์ https://t.co/Ckf02YdlHm,การรักษา,ไม่เดือดร้อน,0
มีดาราสาวใหญ่บางคนโพสต์บอกว่าเพื่อนที่นู่นบอกว่าสถานการณ์โควิดในอเมริกาใกล้กลับมาปกติ 100 เปอร์เซน ล่าสุดติดเชื้อรายวันยังอยู่ครึ่งแสน เสียชีวิต 700 https://t.co/FeVXP7ut4q,ความเป็นอยู่,เดือดร้อน,2
"มันจะดี ถ้า ผู้ใหญ่บางคนเลิกดื้อ 🙄😒
#โควิด19

https://t.co/JO3gsx6cbX",อื่นๆ,เดือดร้อน,1
"โควิดมา ใบลาไม่ทำงาน .
เหงามากคับ #พิษณุโลก #พิดโลก #คุยเสียว #เงี่ยน  😂",ไม่สบายใจ,เดือดร้อน,1
"ให้พิการเพราะฉีดวัคซีน 
แล้วต้องกลายเป็นภาระให้ที่บ้าน 
ต้องมาดูแล ไม่สามารถช่วยเหลือตัวเองได้ เป็นเรา ถึงไม่รู้เมื่อไหร่
เรายอมตายเพราะการติดโควิดดีกว่า 
อันนี้เราคิดแบบนี้จริงๆนะ 
เราไม่อยากเป็นภาระใคร
 จากใจหัวหน้าครอบครัวคนนึง",วัคซีน,เดือดร้อน,1
ผมมองภาพ ร.บ กับ ส.ธ. เมื่อ The Avengers scene battle of New York ที่ต้องต่อสู้กับ aliens ที่รอดผ่าน portal มา (Covid 19) กับ ที่ต้องให้ Thor คอยหาทางปิด portal ไม่ให้ศัตรูมีจำนวนเพิ่มมากขึ้น (Cluster ใหม่) กับอีกส่วนป้องกันเสาะหาผู้บาดเจ็บและเยียวยา (Vaccines administration https://t.co/OqrB4ra7Yw,อื่นๆ,ไม่เดือดร้อน,0
จังหวัดชลบุรี พบผู้ป่วยติดเชื้อโควิด-19 เพิ่ม 89 ราย #สถานีสื่อช่อสะอาด https://t.co/HDQvqJbUdO,รายงานสถานการณ์,ไม่เดือดร้อน,0
โควิดเชียงใหม่ เป็นเหตุให้ป้ากับลุง ข้างบ้านเสียชีวิต แสดงความเสียใจด้วยนะครับ,ความเป็นอยู่,เดือดร้อน,1
"โควิดวันนี้ ไทย พบผู้ป่วยติดเชื้อเพิ่ม 1,940 ราย เสียชีวิต 21 ราย #สถานีสื่อช่อสะอาด https://t.co/056fOInDF2",รายงานสถานการณ์,ไม่เดือดร้อน,0
"[#COVID19Update]
ศูนย์บริหารสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 (ศบค.)
รายงานการพบผู้ป่วยโควิด-19 รายใหม่ เพิ่ม 1,940 ราย
รวมผู้ป่วยสะสมในประเทศไทย 68,984 ราย
เสียชีวิตสะสม 245 ราย

#COVID19
#โควิท19
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/uklTmdnd9R",รายงานสถานการณ์,ไม่เดือดร้อน,0
"210502 ทางเราได้นำ
💚อาหารกลางวัน100ชุด
💚เครื่องดื่มBK 502 กระป๋อง
มามอบให้รพ.สนามแม่โจ้ ในนามน้องแบม กันต์พิมุกต์ และแฟนคลับ เพื่อเป็นกำลังใจให้ทีมแพทย์ และจนท.ผู้ปฏิบัติงานในการสู้ภัยcovid-19 ค่ะ
@BamBam1A
#OurPreciousBamBamDay
#แบมแบมส่งกำลังใจสู้ภัยโควิด 
#HAPPY_BB_DAY https://t.co/tGUlUHcQaR",อื่นๆ,ไม่เดือดร้อน,0
ไปไหนดี โควิดก็กลัว 🤫🤤🤤🤤,ไม่สบายใจ,เดือดร้อน,1
"@Defdy_Jin @BamBam1A @BAMBAMxABYSS Happy birthday to bambam 💚🐍🎉🎂🎊🥰บะหมี่ขอให้หนูมีสุขภาพร่างกายแข็งแรง ปลอดภัยจากโควิด และอยู่เป็นความสุขของทุกคนตลอดไปนะครับ รักนะครับ ลูกชายหัวแก้วหัวแหวน 

#HAPPY_BB_DAY 
#OurPreciousBamBamDay 
#형왜내생일축하안해_뱀뱀
#BamBam  @BamBam1A @BAMBAMxABYSS  #GOT7  @GOT7Official",อื่นๆ,ไม่เดือดร้อน,0
"@Beemtuan_Onni @BamBam1A @BAMBAMxABYSS Happy birthday to bambam 💚🐍🎉🎂🎊🥰บะหมี่ขอให้หนูมีสุขภาพร่างกายแข็งแรง ปลอดภัยจากโควิด และอยู่เป็นความสุขของทุกคนตลอดไปนะครับ รักนะครับ ลูกชายหัวแก้วหัวแหวน 

#HAPPY_BB_DAY 
#OurPreciousBamBamDay 
#형왜내생일축하안해_뱀뱀
#BamBam  @BamBam1A @BAMBAMxABYSS  #GOT7  @GOT7Official",อื่นๆ,ไม่เดือดร้อน,0
@JoyBJRMin HBD นะจอย  มีความสุขมากๆ  สุขภาพแข็งแรง  ปลอดภัยจากโควิด,อื่นๆ,ไม่เดือดร้อน,0
"@bowwmp @BamBam1A @BAMBAMxABYSS Happy birthday to bambam 💚🐍🎉🎂🎊🥰บะหมี่ขอให้หนูมีสุขภาพร่างกายแข็งแรง ปลอดภัยจากโควิด และอยู่เป็นความสุขของทุกคนตลอดไปนะครับ รักนะครับ ลูกชายหัวแก้วหัวแหวน 

#HAPPY_BB_DAY 
#OurPreciousBamBamDay 
#형왜내생일축하안해_뱀뱀
#BamBam  @BamBam1A @BAMBAMxABYSS  #GOT7  @GOT7Official",อื่นๆ,ไม่เดือดร้อน,0
"โควิดป้องกันได้ ถ้าเราป้องกันดีๆ แต่ วัคซีน
เหมือนแทงหวยอ่ะ ผลข้างเคียงสูง แล้วไม่รู้จะเป็นอะไรบ้าง ทำไมฉันต้องให้แม่ฉันมารับความเสี่ยงกับของไม่มีมาตราฐาน และ ความเสี่ยงสูง ในเมื่อมีทางเลือกวัคซีนที่ดีกว่า https://t.co/DIjwSCnShn",ไม่สบายใจ,เดือดร้อน,1
"@BENJAMINT1N @BamBam1A @BAMBAMxABYSS Happy birthday to bambam 💚🐍🎉🎂🎊🥰บะหมี่ขอให้หนูมีสุขภาพร่างกายแข็งแรง ปลอดภัยจากโควิด และอยู่เป็นความสุขของทุกคนตลอดไปนะครับ รักนะครับ ลูกชายหัวแก้วหัวแหวน 

#HAPPY_BB_DAY 
#OurPreciousBamBamDay 
#형왜내생일축하안해_뱀뱀
#BamBam  @BamBam1A @BAMBAMxABYSS  #GOT7  @GOT7Official",อื่นๆ,ไม่เดือดร้อน,0
"@suchittra_t @BamBam1A @BAMBAMxABYSS Happy birthday to bambam 💚🐍🎉🎂🎊🥰บะหมี่ขอให้หนูมีสุขภาพร่างกายแข็งแรง ปลอดภัยจากโควิด และอยู่เป็นความสุขของทุกคนตลอดไปนะครับ รักนะครับ ลูกชายหัวแก้วหัวแหวน 

#HAPPY_BB_DAY 
#OurPreciousBamBamDay 
#형왜내생일축하안해_뱀뱀
#BamBam  @BamBam1A @BAMBAMxABYSS  #GOT7  @GOT7Official",อื่นๆ,ไม่เดือดร้อน,0
"@iamxcute_1 Happy birthday to bambam 💚🐍🎉🎂🎊🥰บะหมี่ขอให้หนูมีสุขภาพร่างกายแข็งแรง ปลอดภัยจากโควิด และอยู่เป็นความสุขของทุกคนตลอดไปนะครับ รักนะครับ ลูกชายหัวแก้วหัวแหวน 

#HAPPY_BB_DAY 
#OurPreciousBamBamDay 
#형왜내생일축하안해_뱀뱀
#BamBam  @BamBam1A @BAMBAMxABYSS  #GOT7  @GOT7Official",อื่นๆ,ไม่เดือดร้อน,0
"@iamxcute_1 Happy birthday to bambam 💚🐍🎉🎂🎊🥰บะหมี่ขอให้หนูมีสุขภาพร่างกายแข็งแรง ปลอดภัยจากโควิด และอยู่เป็นความสุขของทุกคนตลอดไปนะครับ รักนะครับ ลูกชายหัวแก้วหัวแหวน 

#HAPPY_BB_DAY 
#OurPreciousBamBamDay 
#형왜내생일축하안해_뱀뱀
#BamBam  @BamBam1A @BAMBAMxABYSS  #GOT7  @GOT7Official",อื่นๆ,ไม่เดือดร้อน,0
"@heykanomcookie @BamBam1A Happy birthday to bambam 💚🐍🎉🎂🎊🥰บะหมี่ขอให้หนูมีสุขภาพร่างกายแข็งแรง ปลอดภัยจากโควิด และอยู่เป็นความสุขของทุกคนตลอดไปนะครับ รักนะครับ ลูกชายหัวแก้วหัวแหวน 

#HAPPY_BB_DAY 
#OurPreciousBamBamDay 
#형왜내생일축하안해_뱀뱀
#BamBam  @BamBam1A @BAMBAMxABYSS  #GOT7  @GOT7Official",อื่นๆ,ไม่เดือดร้อน,0
ช่วงที่มีการระบาดของโควิด19 ทางคลินิกหมอจุ๊บรักษาสัตว์ ปรับเวลาเปิดปิดครับ เปิด 9.00 น. ปิด 17.00 น. และ ต้องโทรนัดเคสแบบรายเคสที่เบอร์ 0806232949 ขอบคุณครับ #drjoopvetclinic​ 💚 https://t.co/v4jScdgKxS,อื่นๆ,ไม่เดือดร้อน,0
"@chlinmark_ @BamBam1A @BAMBAMxABYSS Happy birthday to bambam 💚🐍🎉🎂🎊🥰บะหมี่ขอให้หนูมีสุขภาพร่างกายแข็งแรง ปลอดภัยจากโควิด และอยู่เป็นความสุขของทุกคนตลอดไปนะครับ รักนะครับ ลูกชายหัวแก้วหัวแหวน 

#HAPPY_BB_DAY 
#OurPreciousBamBamDay 
#형왜내생일축하안해_뱀뱀
#BamBam  @BamBam1A @BAMBAMxABYSS  #GOT7  @GOT7Official",อื่นๆ,ไม่เดือดร้อน,0
"@pppmr__ @BamBam1A Happy birthday to bambam 💚🐍🎉🎂🎊🥰บะหมี่ขอให้หนูมีสุขภาพร่างกายแข็งแรง ปลอดภัยจากโควิด และอยู่เป็นความสุขของทุกคนตลอดไปนะครับ รักนะครับ ลูกชายหัวแก้วหัวแหวน 

#HAPPY_BB_DAY 
#OurPreciousBamBamDay 
#형왜내생일축하안해_뱀뱀
#BamBam  @BamBam1A @BAMBAMxABYSS  #GOT7  @GOT7Official",อื่นๆ,ไม่เดือดร้อน,0
"@waternamgsv @BamBam1A Happy birthday to bambam 💚🐍🎉🎂🎊🥰บะหมี่ขอให้หนูมีสุขภาพร่างกายแข็งแรง ปลอดภัยจากโควิด และอยู่เป็นความสุขของทุกคนตลอดไปนะครับ รักนะครับ ลูกชายหัวแก้วหัวแหวน 

#HAPPY_BB_DAY 
#OurPreciousBamBamDay 
#형왜내생일축하안해_뱀뱀
#BamBam  @BamBam1A @BAMBAMxABYSS  #GOT7  @GOT7Official",อื่นๆ,ไม่เดือดร้อน,0
เบื่อกับโควิด #ตรัง https://t.co/tAnsVrnqQZ,อื่นๆ,เดือดร้อน,1
บริหารได้วัคซีนประสิทธิภาพแต่นี้มา อย่าบริหารเลยครับ ประเทศลาวเค้ายังเลือกได้ ประเทศไทยสุ่มตายสุ่มตาย #ผนงรจตกม #โควิด19 #ไหนวัคซีน #หมอไม่พร้อม #กว่าจะได้ฉีดตายก่อน https://t.co/9UD6sdwBkS,วัคซีน,เดือดร้อน,2
#ศคบ ที่เค้าทำตาม เพราะเค้าไม่มีทางเลือกครับ ประชาชนไม่มีทางเลือกอะไร จากระบบการจัดการโควิดที่ล้มเหลว รวมถึงการนำเสนอข่าวในแต่ละวัน ยังไม่เห็นมีข่าวของคลัสเตอร์ล่าสุด ว่าดำเนอนการถึงไหน เราไม่คาดหวังอะไร เพราะยังไงก็ปกปิดอยู่แล้ว,ความเป็นอยู่,เดือดร้อน,2
"พิเศษช่วงโควิด ลดให้ทุกครอส
ครอสล่ะ100บาท https://t.co/ACkNkR267b",อื่นๆ,ไม่เดือดร้อน,0
ขอให้​คนที่เป็นโควิดหายแล้ว​กลับมาดีเหมือน​เดิม,อื่นๆ,เดือดร้อน,1
"เหน็ดเหนื่อย เมื่อยล้า มานานแล้ว!
คลาดแคล้ว โควิด พิชิตได้
ยุ่งยาก หนักหนา สักปานใด
ฝ่าฟัน สู้ภัย ไปด้วยกัน!

เหน็ดเหนื่อย เมื่อยล้า อย่าท้อ!
ทีมหมอ พยาบาล สู้สานฝัน
แนวหลัง ตั้งใจ ตามให้ทัน
มุ่งมั่น สู้ภัย ไม่หวั่นเกรง!

วันชัย ไชยสิทธิ์
2 พฤษภาคม 2564 https://t.co/04Z88XoLuv",อื่นๆ,ไม่เดือดร้อน,0
ป้องกันไว้ก่อน เพราะตอนนี้เหมือนสงครามเชื้อโรค ที่มองไม่เห็น อะไรก็เกิดขึ้นกับตัวเองได้ คนที่ยังไม่ได้ใช้สิทธิ์ ก็ขอให้รอดพ้นผ่านมหาภัยโควิดในครั้งนี้ด้วยครับ😷😷😷 https://t.co/NUyLarv6Bp,ไม่สบายใจ,เดือดร้อน,1
"โรวพยาบาลหนองม่วงจังหวัดลพบุรีเป็นโรงพยาบาลแรกที่ปิดการให้บริการ100% เป็นเวลา 14วัน เนื่องจาก จนท. ติดโควิด และ จนท.ที่อยู่ในโรงพยาบาลเสี่ยงทั้งหมดร้อยกว่าคน
เป็นกำลังใจให้ครับ รพ.หนองม่วง ขอให้ผ่านวิกฤตไปได้",การรักษา,เดือดร้อน,2
หวยโควิดฯ ใบละ 90 บาท ชุดสองใบ 200 บาท ชุด 4 ใบ 420 บาท หลายคนบ่นไม่มีจะแดก แต่แปลกมีเงินซื้อหวย,อื่นๆ,ไม่เดือดร้อน,0
@Boydering1 ทรงแพ้โควิด 🤣,อื่นๆ,ไม่เดือดร้อน,0
"เด็กน้อย 2 ขวบ ตรวจซ้ำ 3 หนจนพบติด 'โควิด' อาการโคม่า ต้องรักษาตัวในห้องไอซียู
https://t.co/rB0fyFrZM8",การรักษา,ไม่เดือดร้อน,0
"ครบรอบการเดินทาง 11 ปี
ในวงการบันเทิงของน้องกันนภัทร
ขอส่งมอบขนมเล็กๆน้อยให้ทีมบุคลากรทางการแพทย์ที่สภากาชาดไทย 
ขอเป็นหนึ่งกำลังดวงเล็กๆให้สู้ๆและปลอดภัยจากโควิดนะคะ
@ThaiRedCross 

#11thgunnapatanniversary
#11ปีที่มีกันผูกพันทุกกาลเวลา
#gunnapat  #gunnapat23 https://t.co/fmm7oEUYB0",อื่นๆ,ไม่เดือดร้อน,0
"ฉั้นคือคนที่เตรียมตัวตลอดเวลา ด้อนแคนะ อย่าใส่ใจคนบ้า

#covid_19 #thailand @ Bangkok Thailand https://t.co/JkjgfB8FXc",อื่นๆ,ไม่เดือดร้อน,0
ตลาดยุคโควิดเงียบมาก...#โควิด19เราต้องรอด @ ตลาดสดเทศบาล 2 จ. มุกดาหาร https://t.co/zLChZbtOOl,ความเป็นอยู่,ไม่เดือดร้อน,0
ข่าวปลอม​ #โควิดวันนี้ https://t.co/6hoMkyIQrE,อื่นๆ,ไม่เดือดร้อน,0
@js100radio แจ้งข่าว: #วัดดุสิดารามวรวิหาร เที่ยงวันนี้จะมีการปิดประตูด้านหน้าและให้เข้าประตูเดียวคือประตูด้านหลังเฉพาะงานกิจนิมนต์เท่านั้นเป็นไปตามประกาศ #ศบค @oc_ccsa ส่วนการ #ปฏิบัติธรรม เน้นทำที่บ้านป้องกัน #โควิด19,ความเป็นอยู่,ไม่เดือดร้อน,0
พร้อม ๆ ส่งนะ โควิดแบบนี้ไม่ค่อยได้คุยกับลูกค้าเลย ##อยากบอกนะว่าคนส่งเหงา https://t.co/I1zQHUPZIE,ไม่สบายใจ,เดือดร้อน,1
นางบอกว่ามัวแต่กลัววัคซีนแล้วไม่กลัวโควิดรึไง โอเคค่ะ แล้วแต่ค่ะ,วัคซีน,เดือดร้อน,1
"คุยกับคนไข้ที่เป็นกลุ่มเสี่ยง ราวครึ่งนึงไม่กล้าฉีด #วัคซีนโควิด ส่วนใหญ่เพราะได้ข้อมูลจากเพื่อนและ LINE ว่าฉีดแล้วเสี่ยงผลข้างเคียง ถือว่าน่าเป็นห่วง เป็นปัญหาสำคัญที่รัฐและทุกคนต้องช่วยกันสร้างความเข้าใจที่ถูกต้อง 

พออธิบายให้เข้าใจ ทุกคนเปลี่ยนใจอยากฉีดหมด #โควิด #โควิด19",วัคซีน,เดือดร้อน,2
หมดโควิดเจอกันนะเจ้าทะเล อยากอาบแดด https://t.co/0IydDAI3Mn,อื่นๆ,ไม่เดือดร้อน,0
@Yawa_Dolphin โควิดล้อมบ้านไว้หมดแล้ว,อื่นๆ,เดือดร้อน,1
อันนี้จริงๆ จากคนเคยติดโควิด เตียงข้างๆเป็นเบาหวานด้วย หมอพูดเอง เพิ่งทำเรื่องเบิกยาได้ ซึ่งตอนนั้นผ่านไป 2 วันแล้ว และคนไข้ใส่ที่ช่วยหายใจแล้วด้วย https://t.co/XfsHmxBNUg,ความเป็นอยู่,เดือดร้อน,2
"โควิดดุ! ยอดดับ 21 คน ป่วยใหม่ยังสูง 1,940 ราย ใส่เครื่องช่วยหายใจ 270 ราย #COVID19  #โควิด https://t.co/XP24ndiSC4",รายงานสถานการณ์,ไม่เดือดร้อน,0
โควิดมันน่ากลัว....ใส่แมสด้วยนะครับ https://t.co/UFMBEgJdEc,อื่นๆ,ไม่เดือดร้อน,0
@llxmii2 เอาโควิดมาฆ่าคน+หยุดม๊อบ แต่ตายทั้งประเทศแทนสินะฮะ 😩,ไม่สบายใจ,เดือดร้อน,1
"@DebutAhgase @BamBam1A @BAMBAMxABYSS Happy birthday to bambam 💚🐍🎉🎂🎊🥰บะหมี่ขอให้หนูมีสุขภาพร่างกายแข็งแรง ปลอดภัยจากโควิด และอยู่เป็นความสุขของทุกคนตลอดไปนะครับ รักนะครับ ลูกชายหัวแก้วหัวแหวน 

#HAPPY_BB_DAY 
#OurPreciousBamBamDay 
#형왜내생일축하안해_뱀뱀
#BamBam  @BamBam1A @BAMBAMxABYSS  #GOT7  @GOT7Official",อื่นๆ,ไม่เดือดร้อน,0
"@tripleB_B @BamBam1A @BAMBAMxABYSS Happy birthday to bambam 💚🐍🎉🎂🎊🥰บะหมี่ขอให้หนูมีสุขภาพร่างกายแข็งแรง ปลอดภัยจากโควิด และอยู่เป็นความสุขของทุกคนตลอดไปนะครับ รักนะครับ ลูกชายหัวแก้วหัวแหวน 

#HAPPY_BB_DAY 
#OurPreciousBamBamDay 
#형왜내생일축하안해_뱀뱀
#BamBam  @BamBam1A @BAMBAMxABYSS  #GOT7  @GOT7Official",อื่นๆ,ไม่เดือดร้อน,0
