Sentence,types,Sentiment,levels
"สวัสดีค่ะหมอเอมมี่ #นวดแจ้งวัฒนะ
#นวดหลักสี่ #นวดดอนเมือง #เฮียเก๊าคนขี้เมื่อย #นวดอิสระ #นวดผ่อนคลาย 
นวดไทย+อโรม่า+รีดเส้น 500/ชม
นวดดี ใจเย็น เน้นบริการ
(นวดที่ห้องสะอาดปลอดโควิดค่ะ ที่จอดรถสะดวกปลอดภัย)#ฟรีค่าห้อง
🆔Wanyen0101 https://t.co/4hjtDGrdlR",อื่นๆ,ไม่เดือดร้อน,0
"จับแล้ว! คนร้ายข่มขืนฆ่าชิงทรัพย์'น้องนิหน่า' ขับรถชน-เหล็กตีหน้า ก่อนทิ้งร่างอำพรางศพ​ #คิงส์คุย #โควิด19

คลิก​ดู​สรุป​ข่าว​ https://t.co/Pr41AMkLio 

ฝาก​กด​ติดตาม​ YouTube : คิงส์​คุย
และ​ TikTok&amp;FB&amp;IG :Kingsreporter",รายงานสถานการณ์,ไม่เดือดร้อน,0
เดี๋ยวๆๆๆๆๆๆๆ เรื่องใหม่เชียนที่ออกทีเซอร์มาวันนี้ คือเชียนรับบทคนมีแฟนแล้วแต่ตัวเองติดโควิด งั้นในทีเซอร์ฉากนั้นผญ.คนนั้นเล่นเป็นแฟนเชียนนน!!!,ไม่สบายใจ,ไม่เดือดร้อน,0
@MGLove60642872 @marktuan @JacksonWang852 @BamBam1A @JAYBDEF___ @real_Kimyugyeom เพราะโควิดตัวดีเลยย 🦠😡,อื่นๆ,ไม่เดือดร้อน,0
"[#COVID19Update]
ศูนย์บริหารสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 (ศบค.)
รายงานการพบผู้ป่วยโควิด-19 รายใหม่ เพิ่ม 80 ราย
รวมผู้ป่วยสะสมในประเทศไทย 26,031 ราย
เสียชีวิตสะสม 83 ราย 

#COVID19
#โควิท19
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/gFmo2J3l3j",รายงานสถานการณ์,ไม่เดือดร้อน,0
บอร์ดอีอีซี รับทราบตัวเลขลงทุนในอีอีซี คาดปี 64 การลงทุนจริงจะพุ่งกระฉูดแน่ หลังจากปีก่อนเจอโควิด นักลงทุนมาไม่สะดวก เชื่อปีนี้โควิดเริ่มสงบ จะเริ่มลงทุนประมาณ 3 แสนล. หากรวมลงทุนโครงสร้างพื้นฐานอีก 1 แสนล. เงินจะเข้าสู้ระบบเศรษฐกิจปีนี้แน่นอน 4 แสนล. https://t.co/kNIEU1qbe2,ความเป็นอยู่,ไม่เดือดร้อน,0
"สวัสดี มีนาคม มีปิงปอง ละ มีน้อน #UltraCher ^^
มือถือมี #กล้อง ที่สุดยอดที่สุดเท่าที่โลกเคยมีมา!
#OhSePong x #Samsung #galaxyS21ultra #5G #256gb 📱 ไม่ผอม ไม่อ้วนจนเกินไป อิอิ
พี่รักหนูน้าาา อยู่กะพี่อย่าเกเร เด๋วพาไปเที่ยวบ่อย ๆ จร้าา
ป.ล. รอหมดโควิด นะ Let's Go เล๊ยยย ^^ https://t.co/z03MbjjkMT",อื่นๆ,ไม่เดือดร้อน,0
"Ep.341: ร้อยใจไทย
สู้ภัยเศรษฐกิจยุคไวรัสโควิด-19
ประเทศไทยต้องชนะ
*^*^*^*^*^*^*^*
Liveสด!ออโต้มีเดียรวมใจไทยสู้ภัยโควิด-19, จันทร์ที่ 1มีค.64
[Uncut: Live! on the Studio]
https://t.co/I0VsihqhaD",ความเป็นอยู่,ไม่เดือดร้อน,0
"ร่วมรณรงค์สวมหน้ากากอนามัย  ป้องกันเชื้อ COVID-19
No Mask No Talk  ไม่สวมแมส เราไม่คุย 
เพื่อตัวคุณและคนที่คุณรัก
#NoMaskNoTalk  #COVID19 #siriraj #ศิริราชกาญจนา
#sigj https://t.co/xq8YWkXtzp",อื่นๆ,ไม่เดือดร้อน,0
"ร่วมรณรงค์สวมหน้ากากอนามัย  ป้องกันเชื้อ COVID-19
No Mask No Talk  ไม่สวมแมส เราไม่คุย 
เพื่อตัวคุณและคนที่คุณรัก
#NoMaskNoTalk  #COVID19 #siriraj #ศิริราชกาญจนา
#sigj https://t.co/mQEy36RMJ6",อื่นๆ,ไม่เดือดร้อน,0
เมื่อคืนแม่บ่นเรื่องเงินเยียวยาของ ขรก. ค่ะแม่เป็นขรก.บำนาญ อดูตผอ.โรงเรียน นี่ถามแม่ว่า ขรก.ได้รับผลกระทบอะไรจากโควิด เพราะขรก.นี่ไม่เคยได้รับผลกระทบอะไรเลยนะ ไม่เคยเสียอะไรด้วย แม่ไม่ตอบแล้วหันมามองตาขวางพร้อมบอก ชั้นไม่ใช่สลิ่ม ไม่ต้องมาดีเบตพร้อมเดินหนี โอ้ยยถามก็ไม่ได้🥺 https://t.co/snaqStO06W,ไม่สบายใจ,เดือดร้อน,1
ถ้าติดโควิด ฟ้องbtsได้ม่ะ,อื่นๆ,เดือดร้อน,1
"🗓 วันอาทิตย์ที่ 28 กุมภาพันธ์ 2564 ⏰เวลา 24.00 น.
สถานการณ์การติดเชื้อ COVID-19 สมุทรสาคร🦠
😖 ผู้ป่วยรายใหม่ 19 ราย
😷 ผู้ป่วยยืนยันสะสม 16,377 ราย
🙂 หายป่วย 3,864 ราย
😑 จำหน่าย 12,251 ราย
😭 เสียชีวิตสะสม 7 ราย https://t.co/yJhI0cBYhK",รายงานสถานการณ์,ไม่เดือดร้อน,0
"I'm discussing “อุตสาหกรรมการบิน กับผลกระทบจาก COVID-19: จะไปยังไงกันต่อ?” with @DrEkarin. Today, Mar 1 at 20:00 GMT 7 on @joinclubhouse. Join us! https://t.co/2lrDICVVrp

คืนนี้พบกันครับ คำถามเด็ด คำตอบดุ",อื่นๆ,ไม่เดือดร้อน,0
"รอดูกันว่ามองตรงมั้ย
“พี่โทนี่” เปิดสูตรธุรกิจ SME ชี้ไอเดียสำคัญสุด แนะแนวธุรกิจหลังโควิด https://t.co/qP5wG7OpUs via @MatichonOnline",อื่นๆ,ไม่เดือดร้อน,0
"""อัปเดตสถานการณ์ ""โควิด-19"" ในประเทศไทย"" https://t.co/xdyzQyI3GP",รายงานสถานการณ์,ไม่เดือดร้อน,0
"• สั่งสินค้าLINE : @mtd1572K 
ㅡㅡㅡ
#ถูกและดีบอกต่อ #รองเท้าผ้าใบ #รีวิวเซเว่น #HowtoPerfect #ถูกและดี #ถูกบอกต่อ #ไว้ขายของห้ามรีวิวโว้ยย #ตลาดนัดnct #ตลาดนัดรถไฟบังทัน #ตลาดนัดอากาเซ่ #ตลาดนัดEXO #ตลาดนัดบังทัน #ชี้เป้าโปรถูก #ดีบอกต่อ #ตลาดนัดblackpink #ตลาดนัดIZONE #โควิด19 https://t.co/i2fAyKy5Pr",อื่นๆ,ไม่เดือดร้อน,0
ใครชอบโบราณสถาน หมดโควิดเมื่อไหร่อยากให้ไปกันนะคะ ที่นี่สุดยอดมากจริงๆ🥺 https://t.co/e72du9zrIZ,อื่นๆ,ไม่เดือดร้อน,0
@vitamin_bogummy ขอบคุณสำหรับข่าวดีนะค่ะแอด😭จริงๆอยากดูในโรงมากๆ แต่โควิดที่บ้านเราอยู่มีการตรวบพบผู้ป่วยมากขึ้น😭😭😭😭😭😭,อื่นๆ,ไม่เดือดร้อน,0
"งามไส้
#ทหารไทย
#วัคซีนโควิด19
#โควิดวันนี้
#ทหารมีไว้ทําไม

https://t.co/JdynBqH3pO https://t.co/hSzELodW17",วัคซีน,เดือดร้อน,1
@PRBVCPP ปัจจุบันนุ่มนิ่มหล่อขึ้นนนน และหนูเจอนุ่มนิ่มตัวจริงก่อนที่จะโควิดกลับมาอีกรอบบบ,ไม่สบายใจ,เดือดร้อน,2
"Back to trainings 

ช้างศึก U18 ไร้แข้งติดโควิด พร้อมซ้อมครั้งแรกที่กรุงเทพธน https://t.co/9VK9U8IVF3",อื่นๆ,ไม่เดือดร้อน,0
ไม่ได้เป้งโควิดค่า นุคั่นคอ ไอจนน้ำตาไหล,ไม่สบายใจ,เดือดร้อน,1
@nutkikiz @khunpatt55 ไม่แน่ โควิดดีขึ้น น้องนายได้เด  พี่ปัท กับนัท อาจบินไปดูคอนน้อง ก็ได้นะ  ใครจะไปรู้ 🙂,อื่นๆ,ไม่เดือดร้อน,0
@GhibliMam @bbrightvc เด็กๆดีใจมากๆเลย ปกติเวลามีนักท่องเที่ยวต่างชาติมา เราจะพามาทำอาหารให้น้องๆ ช่วงนี้โควิด น้องๆเลยไม่ได้กินขนมเท่าไหร่ 🥺,อื่นๆ,ไม่เดือดร้อน,0
เอ่ออ... แต่โควิดก็เริ่มซาลง(มั้ง)และคือวันนี้คือสัปดาห์หน้าคืออาจารย์ทยอยให้กลับไปเรียนที่ม. เพราะมันใกล้จะปิดเทอมและคือเราปิดประมาณช่วงปลายเดือนนี้มั้ง,ความเป็นอยู่,เดือดร้อน,2
งงมากวันนี้หัวหน้าทักมาบอกจะทำเรื่องเบิกเงินเยียวยาโควิดให้ แล้วนี่ลาออกมาจะครึ่งปีแล้วอะ5555555555555555 โควิดนี่โควิดรอบแรกนะไม่ใช่รอบสอง ระบบราชการคือช้าชิบหาย,อื่นๆ,เดือดร้อน,2
"ยืนยันตัวเลขผู้ติดเชื้อ#โควิด19  ในประเทศไทยวันนี้.. และ Top 10 ทั่วโลกตอนนี้.. 
อัพเดตล่าสุด: วันที่ 2/03/64

วันนี้ประเทศไทย มีคนไทยติดเชื้อใหม่ในประเทศ 39 คนและที่เดินทางมาจากต่างประเทศเพิ่ม 3 คน.. 
 
#Covid19 
#SaveThailand  
#PrayForThailand
#NewNormal https://t.co/iqdM7hiTHO",รายงานสถานการณ์,ไม่เดือดร้อน,0
"สวัสดีค่ะหมอเอมมี่ #นวดแจ้งวัฒนะ
#นวดหลักสี่ #นวดดอนเมือง #เฮียเก๊าคนขี้เมื่อย #นวดอิสระ #นวดผ่อนคลาย 
นวดไทย+อโรม่า+รีดเส้น 500/ชม
นวดดี ใจเย็น เน้นบริการ
(นวดที่ห้องสะอาดปลอดโควิดค่ะ ที่จอดรถสะดวกปลอดภัย)#ฟรีค่าห้อง
🆔Wanyen0101 https://t.co/jOkn8akFxE",อื่นๆ,ไม่เดือดร้อน,0
หมอครับผมกินเท่าไหร่ก็ไม่อิ่ม ไม่ทราบผมติดโควิดไหมครับ,ไม่สบายใจ,เดือดร้อน,1
ย้ายไปพัดยาช่วงนี้ก็โควิดหาแดกยากนายพลพี่กึ่มบ่นเบาๆ,ไม่สบายใจ,เดือดร้อน,1
@YRatchanon จะไซโคแม่ว่าโควิดไม่ให้ไปไหน 😗,อื่นๆ,ไม่เดือดร้อน,0
"https://t.co/LZfmjPNryS ฟังมองรอบทิศ คิดทันข่าวกับดีเจฝ่า ศิริพร วิลัยรักษ์ FM.97.0 ค่ะ 
-หุ้นไทยรีบาวด์ได้ตามทิศทางหุ้นในตลาดโลกและภูมิภาค
-ทองคำร่วงแรงวันนี้
-ควันหลงหลังวันหวยออกค่ะเลขรถขนวัคซีน
โควิด-19นำโชค https://t.co/uI1mvTBtWZ",อื่นๆ,ไม่เดือดร้อน,0
เพราะเจ้าโควิดตัวร้ายแท้ๆ ม่ายยย เราอยากดูลุงกะหลานในโรงหนัง😭 #ParkBoGum  #GongYoo https://t.co/EKBTh0lKYo,อื่นๆ,ไม่เดือดร้อน,0
"@JAAE05455370 น่าจะอันนี้ครับ

https://t.co/7pmar4PkCx",อื่นๆ,ไม่เดือดร้อน,0
"[#COVID19Update]
ศูนย์บริหารสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 (ศบค.)
รายงานการพบผู้ป่วยโควิด-19 รายใหม่ เพิ่ม 42 ราย
รวมผู้ป่วยสะสมในประเทศไทย 26,073 ราย
เสียชีวิตสะสม 84 ราย 

#COVID19
#โควิท19
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/eBZW8ZebYR",รายงานสถานการณ์,ไม่เดือดร้อน,0
กูเป็นมัมมินน้องคิวเลือดกูต้านโควิดได้,ไม่สบายใจ,เดือดร้อน,1
"Ep.342: ร้อยใจไทย
สู้ภัยเศรษฐกิจยุคไวรัสโควิด-19
ประเทศไทยต้องชนะ
*^*^*^*^*^*^*^*
Liveสด! ออโต้มีเดียรวมใจไทยสู้ภัยโควิด-19, อังคารที่ 2มีค.64
[Uncut: Live! on the Studio]
https://t.co/OmgCkmIzxo",ความเป็นอยู่,ไม่เดือดร้อน,0
"สวัสดีค่ะหมอเอมมี่ #นวดแจ้งวัฒนะ
#นวดหลักสี่ #นวดดอนเมือง #เฮียเก๊าคนขี้เมื่อย #นวดอิสระ #นวดผ่อนคลาย 
นวดไทย+อโรม่า+รีดเส้น 500/ชม
นวดดี ใจเย็น เน้นบริการ
(นวดที่ห้องสะอาดปลอดโควิดค่ะ ที่จอดรถสะดวกปลอดภัย)#ฟรีค่าห้อง
🆔Wanyen0101 https://t.co/WYylv6gAyN",อื่นๆ,ไม่เดือดร้อน,0
"วัคซีนโควิด-19
ฉีดไปเท่าไหร่แล้ว
แต่ละประเทศจองเท่าไหร่
ของที่ไหนบ้าง
ประมวลข้อมูล โดย
กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (อว.)
COVID-19
1 มีนาคม 2564 https://t.co/dbkLtUaqxf",วัคซีน,ไม่เดือดร้อน,0
"🗓 วันจันทร์ที่ 1 มีนาคม 2564 ⏰เวลา 24.00 น.
สถานการณ์การติดเชื้อ COVID-19 สมุทรสาคร🦠
😖 ผู้ป่วยรายใหม่ 24 ราย
😷 ผู้ป่วยยืนยันสะสม 16,401 ราย
🙂 หายป่วย 3,899 ราย
😑 จำหน่าย 12,254 ราย
😭 เสียชีวิตสะสม 7 ราย https://t.co/tHRFlOiCgv",รายงานสถานการณ์,ไม่เดือดร้อน,0
ฝากรีทวิต ฝากร้านหน่อยค่ะ โอปป้าเราตกงานเพราะโควิดเรยมาทำกิมจิโฮมเมดขาย กิมจิออริจินอลสดใหม่เหมือนบินไปกินที่เกาหลี 🇰🇷500g120฿1000g200฿ จัดส่งJ&amp;Tทั่วไทยค่า #กิมจิ #อาหารเกาหลี #อร่อยบอกต่อ  #702Market #เป๊กผลิตโชค #มอร์นิ่ง702 #PeckPaLitChoke #GOT7 #TEAMWANG #MarkTuan https://t.co/jsvevU0qTl,อื่นๆ,ไม่เดือดร้อน,0
"เช็ค!! 4 กลุ่ม ได้ฉีด 'วัคซีนโควิด-19' ล็อตแรก!! 

ที่มา : กรมควบคุมโรค กระทรวงสาธารณสุข

#โควิด19
#วัคซีนโควิด19 https://t.co/Jyu8LJHIH2",วัคซีน,ไม่เดือดร้อน,0
แพ้แมสก์ช่วงโควิด ช่วงปีทีแล้ว รักษาเอง กว่าจะรักษาหาย 1-2เดือนเต็มๆ บางวันก็ลืมทายาเลยรักษานานไปหน่อย #ไว้รีวิวห้ามขายของโว้ยย #HowtoPerfect #howtoperfectสิว https://t.co/OPrPT7g5kt,การรักษา,ไม่เดือดร้อน,0
เคยไปตัดส่วนตัวช่วงโควิด ตัดเสร็จช่างบอกกวาดผมก่อนอย่าพึ่งกลับ แล้วก็โดนเย55555 https://t.co/LgqCwz6kTM,อื่นๆ,ไม่เดือดร้อน,0
เรื่องแบบชั้นเลย เงินเดือนหดจากก่อนหน้าโควิด เครียด หงุดหงิดทุกอย่าง ทำอะไรก็ไม่ได้ดั่งใจ ถึงจะยังมีงาน แต่งานที่ไม่ใช่งานที่ตัวเองถนัดมันก็หมดแพชชั่น ทำส่งๆ รู้สึกว่าก็เครียดที่เราทำงานไม่ได้ แต่ระบบองค์กรมันบ่มมาแบบนั้น ต่อให้เราทำเพอร์เฟค ก็จะยังโดนติ ไม่มีคำชม https://t.co/gUJdEFDfLo,ความเป็นอยู่,ไม่เดือดร้อน,0
สมมติโควิดหายแล้ว ลิเวอร์พูลยังจะแห่แชมป์ของปีก่อนอยู่ปะวะ ต้องแห่นะ กว่าจะได้อิเดาะ,ไม่สบายใจ,เดือดร้อน,2
"โควิดเป็นเหตุสังเกตุได้....จนจนเสื้อขาดดด55555
#ฝันดีค่าบบบ https://t.co/r8zRYzVBLL",อื่นๆ,เดือดร้อน,1
"ตามข่าวที่หลังฉีดวัคซีนโควิดแล้วได้สมุดมาก็เหมือนกับวัคซีนไข้เหลืองครับ หลังฉีดก็ให้สมุดเล่มเหลืองแบบนี้แหละ ไม่ได้โบราณอะไร เอาไว้เวลาไปเที่ยว/เดินทางตปท/ทำธุระอย่างอื่น เพื่อรับรองว่าได้รับวัคซีนแล้ว

ดีกว่าแอปที่บางคนก็ไม่ได้มีสมาร์ทโฟนใช้

อ่านคอมเม้นท์ในนั้นแล้วเพลียย https://t.co/P8dVllidMb",วัคซีน,เดือดร้อน,1
ก็จะเหงาไป ช่วงโควิด https://t.co/bNwe6F03RY,ไม่สบายใจ,ไม่เดือดร้อน,0
ฉีดวัคซีนโควิด-19 เข็มเเรก อาการทั่วไปปกติดีครับ ไม่ต้องกลัวนะครับ รอฉีดเข็มสองสิ้นเดือน #วัคซีนโควิด19 #วัคซีน #โควิท19 #โควิดวันนี้ https://t.co/nPZG3DhbDz,วัคซีน,ไม่เดือดร้อน,0
"อ่านหนังสือคุณจะได้ความรู้  แต้ถ้าอ่านใจผมดูคุณจะได้ความรัก
#เเคปชั่นกวนตีน #เเคปชั่นโดนๆ #คําคมกวนตีน #คําคมเสี่ยว #ฤดูหนาว #หนาวนี้กอดใคร #เเคปชั่นน่ารัก #คําคมความรัก #คําคมโดนๆ #คําคมความรู้สึก #COVID19 #โควิด19 #ดีเจมะตูมติดโ https://t.co/Z11mTvzzz0",อื่นๆ,ไม่เดือดร้อน,0
@jenwwihddiis โควิดหายจะไปหานะหยอดค่าตั๋ววันละบาท,อื่นๆ,ไม่เดือดร้อน,0
ช่วงนี้ทั้งฝุ่นทั้งโควิดแนะนำwelcaer​มันลดอยู่ด้วยใช้ดีจริงไม่คันด้วยนะ​#ShopeeTH33xZeePruk https://t.co/U3ybkJplCC,อื่นๆ,ไม่เดือดร้อน,0
"รูปจากสตอรี่ไอจีของรุ่นน้องที่คณะแพทย์เกี่ยวกับวัคซีนโควิด ไซโนแวคที่น้องได้รับวัคซีนนี้ไปครับ

ปล. ขออนุญาตเจ้าตัวก่อนแล้วครับ https://t.co/gUIf9YA60t",วัคซีน,ไม่เดือดร้อน,0
วัคซีนคือความหวัง แต่เราไม่ต้องการกาชาดมาตอนนี้  งดจัดปีเดียวไม่ตาย  แต่โควิด19 ลงทีเดียว ตายเลยนะ #งดกาชาดกาฬสินธุ์ @SurisaL,วัคซีน,เดือดร้อน,2
"เห็นชื่อ Sputnik V หรือ Sputnik 5 นี่ไม่เคยนึกถึง อะไรที่เกี่ยวกับ #โควิด19 เลย...

https://t.co/vgB8MKdWqY",วัคซีน,ไม่เดือดร้อน,0
"สวัสดีค่ะหมอเอมมี่ #นวดแจ้งวัฒนะ
#นวดหลักสี่ #นวดดอนเมือง #เฮียเก๊าคนขี้เมื่อย #นวดอิสระ #นวดผ่อนคลาย 
นวดไทย+อโรม่า+รีดเส้น 500/ชม
นวดดี ใจเย็น เน้นบริการ
(นวดที่ห้องสะอาดปลอดโควิดค่ะ ที่จอดรถสะดวกปลอดภัย)#ฟรีค่าห้อง
🆔Wanyen0101 https://t.co/PHlEHK94k8",อื่นๆ,ไม่เดือดร้อน,0
ช่วงโควิดนี่กว่าจะขายได้แต่ละคันสุดๆแท้ https://t.co/984Po9NvGB,ไม่สบายใจ,ไม่เดือดร้อน,0
"• สั่งสินค้าLINE : @mtd1572K 
ㅡㅡㅡ
#ถูกและดีบอกต่อ #รองเท้าผ้าใบ #รีวิวเซเว่น #HowtoPerfect #ถูกและดี #ถูกบอกต่อ #ไว้ขายของห้ามรีวิวโว้ยย #ตลาดนัดnct #ตลาดนัดรถไฟบังทัน #ตลาดนัดอากาเซ่ #ตลาดนัดEXO #ตลาดนัดบังทัน #ชี้เป้าโปรถูก #ดีบอกต่อ #ตลาดนัดblackpink #ตลาดนัดIZONE #โควิด19 https://t.co/VscFkHSGoe",อื่นๆ,ไม่เดือดร้อน,0
เป็นกำลังใจให้น้องพยาบาลของรพ.เรา ที่เสียสละไปช่วยปฏิบัติหน้าที่คัดกรอง covid-19 ที่จังหวัดสมุทรสาคร  ได้ข่าวว่าไม่สบายไปหนึ่งคนแล้ว  ภาวนาให้น้องๆทั้ง 5 คนปลอดภัยกลับมานะคะ 🙏🙏 #COVID19 https://t.co/EdwigFv9Uz,การรักษา,เดือดร้อน,2
@IchitanSoitan อธิบายสั้นสั้นก็คือว่าพอช่วงโควิดมันทำให้หนังหลายเรื่องหยุดการผลิตไปเอเจ้นหนังก็ไม่มีหนังในสต๊อกไว้ขายเลยต้องระบายของเก่าออกไปครับ,อื่นๆ,ไม่เดือดร้อน,0
"ยืนยันตัวเลขผู้ติดเชื้อ#โควิด19  ในประเทศไทยวันนี้.. และ Top 10 ทั่วโลกตอนนี้.. 
อัพเดตล่าสุด: วันที่ 3/03/64

วันนี้ประเทศไทย มีคนไทยติดเชื้อใหม่ในประเทศ 25 คนและที่เดินทางมาจากต่างประเทศเพิ่ม 10 คน.. 
 
#Covid19 
#SaveThailand  
#PrayForThailand
#NewNormal https://t.co/qoudegcH65",รายงานสถานการณ์,ไม่เดือดร้อน,0
"@pawinpawin @Rachadaspoke ข่าวบุคลากรแพทย์ (ที่มีประวัติแพ้เพนนิซิลิน) มีอาการแพ้วัคซีนโควิด
14:30 น. 3 มีนาคม 2564: https://t.co/5oARR49N3y
ไม่ทราบว่าเอกสาร pdf ของกรมควบคุมโรคได้อัพเดทไว้รึไม่ครับ
ลิงค์เอกสาร pdf: https://t.co/rWYewJ3iKl
Source บุคลากรแพทย์แพ้วัคซีนโควิดจากเดลินิวส์ 14:30 น./ 3 มีค 64:",วัคซีน,ไม่เดือดร้อน,0
"📣 #ประกันโควิดฟรี จาก Prudential Thailand เพียงโหลดแอป The 1 ภายใน 29 มี.ค. 64 รับฟรี! ประกันโควิด 1 เดือน (1 – 30 เม.ย. 64) คลิก https://t.co/xzijTYmIu4
 
#The1 #แอปที่สมาชิกThe1ทุกคนต้องมี #Prudential https://t.co/8r0BSgXdCz https://t.co/ZEgYjVliiz",อื่นๆ,ไม่เดือดร้อน,0
@sokurobuta @watchingstar92 ฮาอ่ะค่ะ โควิดไม่ใช่ไอดอลลล!!! 🤣🤣🤣,อื่นๆ,ไม่เดือดร้อน,0
