Sentence,types,Sentiment,levels
จริงๆเริ่มรู้สึกชอบที่ได้ใส่ mask ออกไปข้างนอกนะ เจอควันเจอฝุ่นก็ไม่รู้สึกระคายเคืองเหมือนเมื่อก่อน แต่ไม่ชอบโควิดเลย เมื่อไหร่จะหมดดดดด,ไม่สบายใจ,เดือดร้อน,2
"ถ้าการใส่หน้ากากมันมีประสิทธิภาพดีเหมือนฉีดวัคซีน ท่านผู้ว่าสมุทรสาครก็คงไม่ป่วยหนักหรอกครับ
คิดสิคิด หรือ คิดไม่เป็น?
#ประชุมสภา #หมอทวีศิลป์
#โควิด #ผู้ว่าฯสมุทรสาคร
#โควิด19 https://t.co/0zไม่เดือดร้อน57bFyT",ไม่สบายใจ,เดือดร้อน,1
ถ้าความฝันช่วยทดแทนสิ่งที่ขาดหาย ก็ปล่อยให้เธอได้ฝันไปเถิด เอาจริง อยู่ฝรั่งเศสตอนนี้ลำบากมาก โควิดยังระบาดหนัก ล๊อคดาวน์ตั้งแต่6โมงเย็นถึง6โมงเช้า ยอดติดเชื้อ 3.34 ล้านคน ยอดผู้เสียชีวิต 7.9 หมื่นคน #ไทรักษา #ไทยชนะ https://t.co/WyYa1R1lHj https://t.co/H0DW0eS8Fe,ความเป็นอยู่,เดือดร้อน,2
ถ้าดูประวัติการเกิดโรคระบาดบางโรค และแพร่เชื้อเป็นร้อยๆปี ส่วนมากจากประเทศมันทั้งนั้น ตอนแรกเกิดโควิดระบาดใหม่ๆพยายามปกปิดข่าวสุดฤทธิ์ ทำให้คนเอเชียที่อยู่ตปท.เป็นแพะรับบาปโดนเหยียดเชื้อชาติเพราะใคร? บ้านกูไม่เกี่ยวยังโดนเลย,ไม่สบายใจ,เดือดร้อน,2
"แถลงการณ์ สภาผู้แทนนิสิต องค์การนิสิต มหาวิทยาลัยเกษตรศาตร์ บางเขน

เรื่อง ข้อเรียกร้องมาตราการช่วยเหลือนิสิตในช่วงสถานการณ์การแพร่ระบาดของโควิด-19 https://t.co/7RguklfRgm",รายงานสถานการณ์,เดือดร้อน,2
"แถลงการณ์ สภาผู้แทนนิสิต องค์การนิสิต มหาวิทยาลัยเกษตรศาตร์ บางเขน

เรื่อง ข้อเรียกร้องมาตราการช่วยเหลือนิสิตในช่วงสถานการณ์การแพร่ระบาดของโควิด-19
#ทีมมก #ทีมเกษตร https://t.co/d8MuLbiTRY",รายงานสถานการณ์,เดือดร้อน,2
ที่ต่างประเทศตอนนี้มีประเทศไหนบ้างไม๊คะ ที่สามารถซื้อแล้วฉีดวัคซีนโควิด19ได้แล้วบ้างสำหรับคนต่างชาติ ต้องใช้เอกสารหรือต้องมีขั้นตอนอะไรบ้างติดต่อได้ทางไหน รบกวนใครที่พอมีข้อมูล แจ้งมาได้ในเมนชั่นเลยนะคะ ขอบคุณค่ะ 🙏 #วัคซีนโควิด19 #ฉีดวัคซีนโควิด19 #โควิด19 #โควิดเราต้องรอด,วัคซีน,เดือดร้อน,2
เที่ยวได้หรือยัง?? ทุกวันนี้แค่ออกไปคาเฟ่แม่ยังบอกรีบไปรีบกลับ เดี๋ยวติดโควิด!😫☹️,ไม่สบายใจ,เดือดร้อน,2
"ผู้ประกอบการตลาดสดเทศบาลฯ เสนอหยุดขายของสามวัน เพื่อล้างตลาด ป้องกันและควบคุมการแพร่ระบาดเชื้อโควิด-19 หลังตรวจพบเชื้อในตลาดเขตเทศบาล
ระหว่างวันที่ 12-14 กุมภาพันธ์ 2564
#โควิด #โควิด19 #โควิดสมุทรสาคร #สมุทรสาคร #มหาชัย #ผู้ว่าฯสมุทรสาคร #ตลาดมหาชัย 
.
https://t.co/ui1EqtCRAK https://t.co/YliwdMkBwD",รายงานสถานการณ์,ไม่เดือดร้อน,0
รายการความรู้โควิดช่อง 11 ถึงระหว่างดำเนินรายการจะถอดหน้ากาก แต่ตอนใส่ต้นรายการควรใส่หน้ากากให้ถูกต้องเป็นแบบอย่างที่ดีกับประชาชน https://t.co/S5JhtLFRgw,ความเป็นอยู่,ไม่เดือดร้อน,0
"เริ่มแล้ววันนี้!! ยืนยันตัวตนผ่านแอปฯ ""เป๋าตัง"" รับสิทธิโครงการ ""เราชนะ"" ด้วย​ 5​ ขั้นตอนง่ายๆ

เริ่มใช้จ่ายได้ตั้งแต่วันที่ 18 ก.พ. - 31พ.ค.64

#โควิด19
#เราชนะ
#ยืนยันตัวตน
#แอปเป๋าตัง https://t.co/55rcnuIZ3s",รายงานสถานการณ์,ไม่เดือดร้อน,0
ล่าสุดต้อง WFH เพราะบุคจุติดโควิด//ชั้นไม่ชอบ WFH เลยย,ความเป็นอยู่,เดือดร้อน,1
"ลูกบิดประตู โทรศัพท์ มือถือ คีย์บอร์ด เมาส์ เครื่องคิดเลข โต๊ะ เก้าอี้ ราวบันได ก็เสี่ยงที่จะติดโควิดได้ เหมือนกัน
ลดความเสี่ยงจาก #โควิด19 ง่ายๆ ด้วย NFS Alcohol Sanitizer 75%

#NFS #NASAFIRE #KORAT #Safety #ดับเพลิง #เซฟตี้ #covid19 #เติมถังดับเพลิง #ราชสีมา #FLAMEX https://t.co/O2IHhCPafn",อื่นๆ,ไม่เดือดร้อน,0
วันนี้​มา​ประชุม​ 2 งานค่ะ กมธ.วิสามัญ​พิจารณา​แก้ไข​พ.ร.บ.ลิขสิทธ​ิ์​ และ​ อนุกรรมาธิการ​ ศิลป​วัฒนธรรม​ ก็เป็นงานที่มีความเกี่ยวข้องกันเรื่อง​ลิขสิทธ​ิ์ทางปัญญาของคนทำ​งานศิลปะ​ คน​ทำ​คอนเท้นท์​และผลกระทบจากโควิด​ของนักร้องนักดนตรีนักแสดงงานอีเว้นท์ต่างๆด้วย #โควิด19 #ประชุมสภา https://t.co/h0inW1UIOU,รายงานสถานการณ์,ไม่เดือดร้อน,0
"วันนี้เรามีข้อแนะนำในการปฏิบัติตัวสำหรับผู้ที่จำเป็นต้องกักตัวเพื่อสังเกตุอาการ โดยเฉพาะผู้ที่ต้องพักอาศัยร่วมกับสมาชิกท่านอื่นในบ้าน ถือเป็นกฎเหล็กที่ต้องปฏิบัติตามอย่างเคร่งครัดค่ะ 👍

#หนึ่งศรัทธาสู่ล้านการเกื้อกูล 
#ศิริราชกาญจนา 
#ศูนย์การแพทย์กาญจนาภิเษก
#COVID19
#โควิด19 https://t.co/Y2WZTXaSP8",รายงานสถานการณ์,ไม่เดือดร้อน,0
"วันนี้เรามีหลักง่าย ๆ มาฝาก ถือเป็นอีกหนึ่งวิธีที่ช่วยต้านภัย COVID-19 ได้ เรียกว่าหลัก “4อ.” ใช้ในการดูแลสุขภาพเพื่อเสริมสร้างภูมิคุ้มกันค่ะ 

#หนึ่งศรัทธาสู่ล้านการเกื้อกูล 
#ศิริราชกาญจนา 
#ศูนย์การแพทย์กาญจนาภิเษก
#COVID19
#โควิด19 https://t.co/jsGzEZpmKK",อื่นๆ,ไม่เดือดร้อน,0
"วิธีป้องกันเชื้อโควิด19 จาก ธนบัตร💵ของคุณ
https://t.co/EIy4jVOebo https://t.co/VDn3CqLeeG",อื่นๆ,ไม่เดือดร้อน,0
สังเกตมีเคสมาจากตปท.มาเพิ่มทุกวัน อยากทราบว่าเดี๋ยวนี้ยังต้องมีใบแพทย์ยืนยันผลการตรวจโควิดเป็นลบ ก่อนเดินทางหรือเปล่าคะ #โควิดนำเข้า https://t.co/njp4ZEP1bj,ความเป็นอยู่,เดือดร้อน,2
"สาระน่ารู้”COVID-19 กับผู้ป่วยมะเร็ง”
ที่มา; โรงพยาบาลรามาธิบดี https://t.co/zWaqFXPXd4",อื่นๆ,ไม่เดือดร้อน,0
"เสือพ่นไฟ
สิงโตพ่นไฟ
หมีพ่นไฟ
แมวพ่นไฟ
เมื่อไหร่จะมี..เหี้ยพ่นไฟมั้งอะ
#ม็อบ7กุมภา #โควิด19 #โควิด 
#โควิดวันนี้ #วัคซีนโควิด",ไม่สบายใจ,เดือดร้อน,1
"แสกนหน้ารพ. ตัวขึ้นสีแดง 39.9 ทีมงานชุด PPE มายืนรุม ซักถามอาการ ก่อนส่งต่อ วัดไข้อีกรอบ 39.7 คือสูงมาก รอเจอหมอ 
หมอบอกไม่ใช่โควิด แต่กลัวจะไข้เลือดออก เพราะมันฉับพลันมาก จับส่งเจาะเลือด แล้วนั่งนอนรอผลชม.นึง (2)",การรักษา,เดือดร้อน,2
หลังจากวัดปิดเพราะโควิดตั้งเเต่ธันวา วันนี้เริ่มเปิดวันเเรกของปีนี้ ครึกครื้นคนเต็มโบสถ์เลย  #reviewchiangmai #ReviewThailand https://t.co/cltxGR2c6U,รายงานสถานการณ์,ไม่เดือดร้อน,0
อำนาจเงินตัวเองลดลงจริงๆ อะ เพราะโควิดความฟุ่มเฟือยของตัวเองเลยลดลงมาก ไม่กินกาแฟแก้วหลักร้อยมาเป็นเดือนแล้วเลือกได้ก็กินอันที่ถูกกว่าตลอด ไม่ได้ดีใจที่ตัวเองประหยัดเลย รู้สึกว่าตัวกูไม่สมควรจนลงอะ อิโควิด มึงคือ the one to be blamed,ไม่สบายใจ,ไม่เดือดร้อน,0
(ต่อ) เธรดนี้ยาว ขออภัย มันอัดอั้นตันใจ ขอระบายออกมา ให้โล่ง เล่าให้คนที่รู้จักก็เกรงจะไปเพิ่มปัญหาให้เขาลำบากใจ เผื่อใครกำลังประสบปัญหา ช่วงนี้ คุณไม่ได้โดดเดี่ยว ตามลำพัง ยังมีเพื่อนๆอีกหลายคน ที่เข้าใจคุณนะ อดทนไว้ ผ่านนี้มันยาก แต่เราผ่านกันไปได้แน่ ❤️🧡💙💛💚 #โควิด19,อื่นๆ,ไม่เดือดร้อน,0
