Sentence,types,Sentiment,levels
"ติดโควิดยังสูงต่อเนื่อง 1,547 ราย เสียชีวิตเพิ่ม 2คน #โควิค19 #COVID19 #เราจะสู้ไปด้วยกัน #coronavirus https://t.co/cFqAqepHqT",รายงานสถานการณ์,ไม่เดือดร้อน,0
"[#COVID19Update]
ศูนย์บริหารสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 (ศบค.)
รายงานการพบผู้ป่วยโควิด-19 รายใหม่ เพิ่ม 1,458 ราย
รวมผู้ป่วยสะสมในประเทศไทย 46,643 ราย
เสียชีวิตสะสม 110 ราย

#COVID19
#โควิท19
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/1nmK9XvHIT",รายงานสถานการณ์,ไม่เดือดร้อน,0
‘สมศักดิ์ เทพสุทิน’ เผยไทม์ไลน์ ยันงานรดน้ำดำหัว-พบปะเพื่อนฝูงไม่ใช่ปาร์ตี้ เพียงพบปะนาน ๆ เจอกันที คลัสเตอร์งานสังสรรค์ติดเชื้อโควิดแล้ว 10 ราย เสียชีวิตแล้ว 1 ราย — โอเค ศัพท์ใหม่ค่ะ ต่อไปไม่เรียกว่าปาร์ตี้นะ ต้องเรียกว่า #งานรดน้ำดำหัว 😌,ความเป็นอยู่,เดือดร้อน,2
"☀️KS Daily View  21.04.2021 &gt;&gt;&gt; ผลการประชุมครม. ขยายเวลา “เราชนะ” / ยังไม่มี""มาตรการเยียวยาโควิดรอบใหม่""/ กสิกรไทยปรับจีดีพีปี 2564 เป็น +1.8% / วันนี้คาด SET กรอบ 1,565-85 จุด +/- แนะ SCGP

อ่านฉบับเต็ม 👉 https://t.co/nXXgJ8wcfK

 #KS #KSResearch https://t.co/8QMrMiHL4d",อื่นๆ,ไม่เดือดร้อน,0
"✨จากสถานการณ์โควิด-19 ทางโรงแรม #ขอเลื่อนการจัดงานในวันที่ 13 เมษายน 2564 ออกไป เพื่อรักษาความเป็นส่วนตัวและระยะห่างทางสังคม ✨#โรงแรมเปิดให้บริการต่างๆเป็นปกติ 🥰 #ขอบคุณลูกค้าทุกท่านที่เข้าพักและให้ความร่วมมือปฏิบัติตามมาตราการของสาธารณะสุขด้วยนะค่ะ🙏🏻 

https://t.co/Mto128eSnu https://t.co/TVhSl83mkV",รายงานสถานการณ์,ไม่เดือดร้อน,0
"❌ PrEP ไม่ได้ป้องกันโควิด ❌
❌ PrEP ไม่ได้ป้องกันโควิด ❌
❌ PrEP ไม่ได้ป้องกันโควิด ❌
✅ PrEP ป้องกัน HIV ✅
✅ PrEP ป้องกัน HIV ✅
✅ PrEP ป้องกัน HIV ✅ https://t.co/vhS77mgj3w",อื่นๆ,ไม่เดือดร้อน,0
"2 วันศูนย์ตรวจหาเชื้อกระทรวงแรงงาน ตรวจผู้ประกันตนไปแล้วกว่า 2,600 คน อย่างไรก็ตามมีรายงานว่าการตรวจตลอดสองวันที่ผ่านมา เริ่มพบผู้ติดเชื้อแล้วในขณะนี้

#TNN #tnnthailand #ช่อง16 #โควิด19 https://t.co/JMoSuqhcW7",การรักษา,ไม่เดือดร้อน,0
"20 เมษายน 64 ม.อ. ระดมพล

เตรียมศูนย์ประชุมฯ พร้อมรองรับภาวะฉุกเฉินโควิด 500 เตียง

""หากสงขลามีภัย เราก็จะฝ่าภัยไปพร้อมกัน""

#COVID19
#โควิท19
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/A2emN0wAwb",รายงานสถานการณ์,ไม่เดือดร้อน,0
22.4.2564 - อก.ไม่มีรายงานการติดเชื้อเพิ่มเติม สำหรับนิสิตที่ติดเชื้อยังคงรับการรักษาอย่างต่อเนื่องทั้ง 13 ราย #โควิค19 #โควิดวันนี้ #COVIDー19 #วัคซีนโควิด #วัคซีนโควิด19 https://t.co/XqZjU65kGK,รายงานสถานการณ์,ไม่เดือดร้อน,0
"ใครที่มีประกันสังคม ม33 กลุ่มเสี่ยงและอยากตรวจโควิดฟรี แนะนำให้จองคิวล่วงหน้าในเว็ปก่อนนะคะ
เว็ปตาม นี้&gt; https://t.co/U6YMCx8iIU
ตอนตรวจใช้เวลาไม่นาน เจ้าหน้าที่พูดดีมากก ขอบคุณ และขอโทษทุกตลอด การจัดการดี เป็นระเบียบ เว้นระยะห่าง สถานที่ไม่ร้อน #โควิดฟรี #ตรวจโควิดม33 https://t.co/Zq7k4T4hdm",การรักษา,ไม่เดือดร้อน,0
"ใครรู้ตัวว่าได้ใกล้ชิดผู้สุ่มเสี่ยง...

ไม่มีอาการไม่ได้แปลว่าจะไม่มีเชื้อ...

ตรวจเพื่อรับผิดชอบต่อตัวเองและคนใกล้ชิด (ฝากไว้ให้คิด)

ตรวจโควิด ฟรี!!! นะรู้ยัง???
คลิก👇

https://t.co/w2UkzA4RUQ https://t.co/nGvFrHAFh7",การรักษา,เดือดร้อน,1
"จับตาใกล้ชิด ติดใหม่สูงทำลายสถิติเดิม 1,767 ราย เสียชีวิตเพิ่ม 2ราย #โควิด19 #COVID19 https://t.co/kxPTLHjigp",รายงานสถานการณ์,ไม่เดือดร้อน,0
จากข้อมูล การแพร่กระจายของ Covid-19 เป็นแบบ Airborne ไม่ใช่ Droplet ซึ่งเต็มที่ คือเวลาไอ ซึ่งมีระยะประมาณ 1.5 ม. ฉะนั้นการใส่หน้ากากอนามัย ทั้งสองฝ่าย มีโอกาสติดเชื้อ 1.5% และโอกาสติดเชื้อ จะเป็น 0% ถ้าใส่หน้ากากอนามัย และห่างจาก”ผู้ติดเชื้อ”มากกว่า 1.8ม หรือ 3ก้าว https://t.co/chahcfA4ay,การรักษา,ไม่เดือดร้อน,0
จุฬาฯ เปิดรับ อาสาสมัครทดลองวัคซีนโควิด สัญชาติไทย https://t.co/roLOctGa4C ผ่าน @prachachat,วัคซีน,ไม่เดือดร้อน,0
เจ้าของโรงพิมพ์บอกห้ามพนง.ไม่ให้มาที่ร้านเพราะติดโควิดกันทั้งร้าน สรุป ครอบครัวเจ้าของโรงพิมพ์ติดโควิดกันหมดเลยจ้า มารับตัวไปเมื่อคืน แล้วพนง.ละ หวยจะออกกันไหม?,ไม่สบายใจ,เดือดร้อน,2
โจ ไบเดน ทำงานในตำแหน่ง 80 กว่าวัน ฉีดวัคซีนได้เกือบ 200 ล้านโดส ( ตั้งเป้า 100 วัน 200 ล้านโดส ) #โควิด19 https://t.co/5kLMFlvAcx,วัคซีน,ไม่เดือดร้อน,0
ช่วงเวลานี้ ก็ข่าวโควิด ปิดตลาดกุ้งสินะ https://t.co/likLvX7Idr,อื่นๆ,ไม่เดือดร้อน,0
"ตัวเลขน่ากลัว ติดเชื้อวันนี้ 2,070 !!

08.45น.สธ.รายงาน วันนี้ พบผู้ติดเชื้อโควิดรายใหม่ 2,070 คน เสียชีวิต 4 คน  ที่น่าสนใจ นอกจากผู้ติดเชื้อเพิ่มต่อเนื่องแล้ว พบว่ายอดสะสม อาการหนัก 352 คน ใส่เครื่องช่วยหายใจ 91 คน #COVID19 #โควิด19 #โควิดวันนี้ #COVID19Vaccine https://t.co/BrjSL01q6m",รายงานสถานการณ์,ไม่เดือดร้อน,0
ติดต่อเลื่อนวันเข้าพักกันนะคะ🙏 เพื่อความปลอดภัยของทุกฝ่าย​ #ตราด​ #trat​ #โควิด19 #โควิดวันนี้ #kohmak​ #เกาะหมาก​ #รีวิวตราด​ #amazingthailand https://t.co/e9QUswTj62,อื่นๆ,ไม่เดือดร้อน,0
"ติดยังนะ อ๋ออากาศเปลี่ยน เจ็บคอ ผื่นแดงๆ  
ถ้าผื่นภูมิแพ้ กินยาแก้แพ้หายนะคะ  และผื่นแดง ผื่นตาข่ายของโควิด กินยาแก้แพ้ไม่หาย และมีไข้ร่วมด้วยนะคะ https://t.co/SFDPnLVKJV",ความเป็นอยู่,ไม่เดือดร้อน,0
"ตื่นแล้วนะครับ
อัพเดตอาการกันหน่อย
จากการไปหาหมอมาเมื่อวาน
1.ไม่ได้เจอหมอ ไม่ได้คุยเรื่องอะไรเลย
2.โดนจัดอยู่ในกลุ่มเสี่ยง
3.อยู่ในกลุ่มรับวัคซีนโควิด
4.รับยาเดิม(ไม่ได้ยาแก้ผื่นคัน)กลับบ้านได้
5.อยู่ๆผื่นหายตอนไปหาหมอ
6.หาหมอเสร็จ นัดเยสในห้องน้ำสนามกีฬา (5555) ป้องกันเด้อ https://t.co/xQK4WDQGC5",การรักษา,ไม่เดือดร้อน,0
เนื่องจากสถานการณ์โควิด-19 สำนักงานการบินพลเรือนแห่งประเทศไทย ประกาศ ขอความร่วมมือให้สายการบินพิจารณาหลีกเลี่ยงการปฎิบัติการบินระหว่างช่วงเวลา  23.00 – 04.00 น. https://t.co/9Mbw3f5tLK,รายงานสถานการณ์,ไม่เดือดร้อน,0
"เนื่องด้วยสถานการณ์ไวรัสโคโรน่า(โควิด-19) ศูนย์ประวัติศาสตร์ช่องเขาขาด และทางเดินเท้า ""ปิดทำการ"" จนกว่าจะมีประกาศเพิ่มเติม ขออภัยในความไม่สะดวก
@go2Thailand @tri333 https://t.co/v79THeLjoS",รายงานสถานการณ์,ไม่เดือดร้อน,0
"เป็นเรื่อง! โควิดกระทบเปิดเทอม ทางออกการศึกษาไทยอยู่ตรงไหน?  
.
ติดตามได้ใน ""เป็นเรื่องเป็นข่าว"" วันอังคารที่ 20 เม.ย. 64 เวลา 13.30 น. ทาง PPTV HD ช่อง 36

&gt;&gt; น้องๆคนไหน อยากเสนออะไรกับ สพฐ แจ้งมาได้เลยนะครับ

#โควิด19 #COVID19 #เปิดเทอม #เป็นเรื่องเป็นข่าว #PPTVHD36 #ช่อง36 https://t.co/p4f5I1cs65",การรักษา,ไม่เดือดร้อน,0
อัปเดตสถานการณ์​โควิด19​ วันนี้​ 20​ เม.ย.​ 64 https://t.co/UJe63Q4fpe,รายงานสถานการณ์,ไม่เดือดร้อน,0
โอเค!! #ศรีสะเกษ #โควิด19 https://t.co/8twD66eodV,รายงานสถานการณ์,ไม่เดือดร้อน,0
โอ๊ววว #โควิดวันนี้ https://t.co/zdPCGNQohD,อื่นๆ,ไม่เดือดร้อน,0
"📣รวมช่องทางรับบริการช่วงโควิด-19📣

📌กลุ่มเสี่ยงตรวจคัดกรองฟรีได้ที่รพ.(ไม่จำกัดสิทธิการรักษา)

📌หาเตียงผู้ป่วยติดต่อ1330 1668 1669(เฉพาะกทม.) หรือเข้าไลน์ @sabaideebot (แนะนำเข้าช่องทางใดช่องทางหนึ่ง) 

📌จองวัคซีน แอดไลน์ ""หมอพร้อม"" (เปิด1 พ.ค. เฉพาะกลุ่มเสี่ยง) #โควิด",การรักษา,ไม่เดือดร้อน,0
"📣📣 ประกาศจังหวัดสงขลา โดยสำนักงานสาธารณสุขจังหวัดสงขลา

📌 เรื่อง ขอให้ประชาชนให้ข้อมูล และร่วมมือในการป้องกันการแพร่ระบาดโควิด-19

#COVID19
#โควิท19
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/QcSUmDnIbK",รายงานสถานการณ์,ไม่เดือดร้อน,0
"😷 Time Line ผู้ตืดเชื้อโควิด19

⏩ ที่มา : สำนักงานสาธารณสุขจังหวัดสงขลา

#COVID19
#โควิท19
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/iHIbct1piV",รายงานสถานการณ์,ไม่เดือดร้อน,0
"🚨อัปเดตสถานการณ์โควิด-19 ในประเทศไทยวันนี้(23 เม.ย. 64) ยอดผู้ติดเชื้อรายใหม่พุ่งกระฉูด 2,070 ราย
ซื้อประกันติดไว้อุ่นใจกว่า อย่าเสี่ยง ก่อนสาย เบี้ยแค่หลักร้อย แต่ความคุ้มครองสูงสุดถึงหลักล้าน ซื้อเลย https://t.co/xS10EnLyve
 ประกัน COVID-19 เจ้าไหนดี?
https://t.co/MjjkbGvmXU https://t.co/46CXireazX",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ทบ. แจ้ง นักศึกษาติดสอบ. แจ้งเลื่อนเกณฑ์ปีนี้
ที่สัสดีอำเภอ.    21 เม.ย.-15 พ.ค.64.   เพื่อรับการเกณฑ์ ปีหน้า2565

📍ส่วนปีนี้ ตรวจเลือกยาว 1-20 เมย. กันโควิดฯ📍",รายงานสถานการณ์,ไม่เดือดร้อน,0
"มาฉีดวัคซีนโควิด กันเถอะ 

วัคซีนนี้เพื่อรับนทท ต่างชาติ 
วัคซีนนี้เพื่อเกาะภูเก็ต
วัคซีนนี้เพื่อคนที่รัก 
#ฉ้านฉีดแหล่ว คุณพร้อมแล้วหม้าย https://t.co/N2hyOlaJpM",วัคซีน,ไม่เดือดร้อน,0
ใดใดคือถ้าได้ไปกรี้ดในคอนแบบสดๆคงดี ถ้าโควิดหมดขอแบบนี้อีกรอบนะค้าบ @gulfkanawut #PreGULFTheNextStage,อื่นๆ,ไม่เดือดร้อน,0
รอไปขึ้นเวรเึกต่อเช้า ขึ้นเวรก็เหมือนไปนอนเล่น ไม่ได้ทำไรเลย แบตหมดสามสี่รอบ โควิดก็งี้ 5555555 คนไข้เหลือ 3 แล้วด้วย,ความเป็นอยู่,ไม่เดือดร้อน,0
"@SSynicall @SabaiFreedom คนเบื่อม๊อป
ยังจะจัดม็อปอีก
เราต้องดูแล
สุขภาพ ปชช
จากสงครามเชื้อโรค
โควิดไนทีน 19 https://t.co/8EcikA02hw",อื่นๆ,ไม่เดือดร้อน,0
" ประเทศไทยเรา
ฟื้นตัวเร็วที่สุดขอเราเชื่อมั่นและอยู่สงบนิ่งการออกมาประท้วงมันไม่มีประเด็นจะประท้วง ประท้วงไปบ้านเมืองกำลังต่อสู้
สงครามเชื้อโรคโควิดไนทีน 19  เรื่องปากท้อง
กำลังแก้ไข ไทยเราฟื้นตัว อย่าเชื่อพวกชวนออกมาประท้วง
มันไม่ใช่เวลาประท้วง https://t.co/q3GMBzeSWE",ความเป็นอยู่,เดือดร้อน,2
จัดฟันรอบสามงัดเหล็กออกเองเพราะติดโควิดบันเทิงจริงจริงชีวิตชั้ลลลล,ไม่สบายใจ,เดือดร้อน,2
@XCHAME_ อาจจะมาตอนโควิดหมดแล้ว หรือไม่ก็ติดโควิดกันไปแล้ว 😂,ไม่สบายใจ,เดือดร้อน,1
"จากไกด์ที่ตกงานในช่วงวิกฤตโควิดต้นปี  63
จึงทำให้เกิดร้านกาแฟเล็กๆใต้ต้นไทรหน้าทัณฑสถานเก่ากลางเมืองเชียงใหม่  กาแฟหม้อต้ม โมก้าพอท เครื่องบดแบบมือหมุน ราคาน่ารัก 20-30 บาท ใครผ่านมาแถวนั้นแวะทักทายแม่ค้าได้ครับ แม่ค้าใจดี น่ารัก
#รีวิวเชียงใหม่ #reviewchiangmai  #coffeetime https://t.co/8QRtldek6s",อื่นๆ,ไม่เดือดร้อน,0
@GoyNapa พี่ก็อยากเจอตัวจริง เราควรเร่งรัดให้โควิดหมดไว ๆ,อื่นๆ,ไม่เดือดร้อน,0
ฉีดวัคซีน เข็มที่ 1 #โควิด19 01.04.2021 @thor_sittanon @ ร.พ.สุมทรสาคร https://t.co/DqhDzt2GTj,วัคซีน,ไม่เดือดร้อน,0
ไม่ได้มานานมาก แต่แรกตามคุณ @sjeab มา เพราะ #ราดหน้าเส้นกรอบ รสชาติแบบฮ่องกงเลย ก่อน #โควิด19 ต้องต่อคิวรอโต๊ะเพราะโด่งดังในโซเชียลนักท่องเที่ยวจีน ... ตอนนี้เมนูใกล้เคียงเดิม แต่ปรับราคาลดลงเท่าอาหารตามสั่งทั่วไป แต่คนคงไม่กล้าเข้า ... มาอุดหนุนกันครรบ@aroii @reviewchiangmai https://t.co/bx4M38bO43,อื่นๆ,ไม่เดือดร้อน,0
"EEC Focus สัปดาห์นี้ พาไปพูดคุยกับผู้ประกอบการตู้แช่วัคซีน ที่เห็นโอกาสทางธุรกิจในอุตสาหกรรมการแพทย์พื้นที่ อีอีซี ติดตามได้ในรายการ EEC Focus วันศุกร์นี้ 10 โมงครึ่ง ทาง TNN ช่อง16 

#ตู้แช่วัคซีน #โควิด19 #อุตสาหกรรมการแพทย์ #EECFOCUS #EEC #tnnlive #TNN #TNNช่อง16 #TNNThailand https://t.co/as7BzYpBje",อื่นๆ,ไม่เดือดร้อน,0
"มันน่าเบื่ออ่ะ  จริงๆเราชอบมากนะ นิสัยฝรั่งมีอะไรก็พูดตรงๆ  พูดจบ  เคลียร์จบ คือจบ ไม่เอามานั่งพูดมากพร่ำเพ้อทุกวันเรื่องเดิมๆ

นี่ทำงานกับฝรั่งกันสะเปล่า ไม่ซึมซับกันมาเลย  ต่างจากการวิ่งฟู๊ดแพนด้าเมื่อตอนโควิดมาก อันนั้นมีแต่ความสบายใจ เงินอู้ฟู่ทุกอาทิตย์",ไม่สบายใจ,เดือดร้อน,1
ตรวจโควิดรอบสองเจ็บอยู่เด่อ,การรักษา,เดือดร้อน,1
มีหมอตาติดโควิดด้วยแม่ WTF,ไม่สบายใจ,เดือดร้อน,1
"Ep.372: ร้อยใจไทยสู้ภัยเศรษฐกิจ
ยุคไวรัสโควิด-19
ประเทศไทยต้องชนะ
*^*^*^*^*^*^*^*
Liveสด!ออโต้มีเดียรวมใจไทยสู้ภัยโควิด-19, พฤ.1เมย.64

[Uncut: Live! on the  mobile Studio]
https://t.co/s7qKBcH41p",อื่นๆ,ไม่เดือดร้อน,0
"@MozelleYoshiun @airzyyy_ 18 ต้องตรวจโควิด ไม่กล้าไปเสี่ยงก่อน งี้ดๆ
เดี๋ยววิ่งวันปิดงานให้ แง้ https://t.co/0oqiNqZXtv",อื่นๆ,ไม่เดือดร้อน,0
วันนี้ทุกคนควรจะต้องตั้งสติและรักษาเนื้อรักษาตัวอยู่ในบ้านตัวเอง อย่าหาทำเอาเรื่องเดือดร้อนเข้าบ้านนะ ไม่เหนื่อยกันเหรอมีเรื่องกันเกือบทุกวัน ตีกันเองก็ว่าแย่แล้ว อย่าไปตีกับคนนอกเลยเพราะมันไม่คุ้ม ไม่คุ้มทุกเรื่องคิดแบบง่ายๆก็ได้ว่า เรื่องนอกด้อมมันเป็น โควิด อย่าไปยุ่ง ปิดบ้าน!,ไม่สบายใจ,เดือดร้อน,2
"เรามาถึงจุดนี้ได้ไง..

ภาษีก็จ่าย ร่างกายก็บริจาคร่าง 
บริจาคเลือดทุก 3 เดือน  
แต่ต้องหาชุดตรวจโควิดมาตรวจเอง 
เพราะอะไร.. ไป รพ. ความเสี่ยงยิ่งสูง 
ค่าใช้จ่ายก็โคตรแพง ซื้อตรวจเองแค่ไม่กี่ร้อย https://t.co/5yg4VUTUQy",การรักษา,ไม่เดือดร้อน,0
เบื่อกับการต้องออกมาทำงานในสถานการณ์แบบนี้จริง ไม่คิดว่าจะเสี่ยงติดโควิดบ้างหรอว่ะ,ความเป็นอยู่,เดือดร้อน,1
"น้ำกระชาย+ขิง ต้านโควิด19 
ลดน้ำตาลในเลือดสำหรับคนเป็นเบาหวาน https://t.co/idSmxljt5B",อื่นๆ,ไม่เดือดร้อน,0
ลืมโควิดสักพัก ขอเสพบรรยากาศดีๆ ให้ใจได้พักบ้าง ว่าแล้วก็สักน้ำละกัน ❄️ https://t.co/glWsFzKcKJ,อื่นๆ,ไม่เดือดร้อน,0
วิ่งลู่เป็นส่วนนึงปี โควิด 64 #running #workout 29.4.21 6.02 km. @ วัชรพล สุขาภิบาล บางเขน กรุงเทพมหานคร https://t.co/ZY816rTTz1,อื่นๆ,ไม่เดือดร้อน,0
รวม รพ.รับตรวจโควิด ในกทม. https://t.co/Zh7hbvBx7n,การรักษา,ไม่เดือดร้อน,0
@kuy7news โควิด,อื่นๆ,ไม่เดือดร้อน,0
ดูนับสิบตอนล่าสุดบนบีทีเอส ใช่ค่ะดิชั้นน้ำมูกน้ำตาไหลจนคนข้างๆหันมองและขยับที่นั่ง ฮืออออออเค้าป่าวเป็นโควิดนะเค้าแค่อิน 😂😂,อื่นๆ,ไม่เดือดร้อน,0
@qMD0VuKVYUbzBNu อดใจรอโควิดเบาๆลง มันมาแรงจนสยอง,อื่นๆ,เดือดร้อน,1
หวั่นคลัสเตอร์ใหม่ที่ใหญ่มาก ตรวจเชื้อ 3 หมู่บ้าน หลังพบคนติดโควิด 8 คน ไปงานบวช-เดินสายเล่นพนัน 😑 … https://t.co/Jx9vHOhT3o,ความเป็นอยู่,ไม่เดือดร้อน,0
"มอร์นิ่งเฮีย @peckpalit คิดถึงจังอยากไปหาเฮีย กับ เพื่อนนุช นุชา แล้วเมื่อไรจะจบ
วันนี้นุชรอดจากโควิดอีกวัน แต่ลูกน้องโดนไป2แล้ว ดูแลตัวเองดีๆนะคะเป็นห่วง
จากใจเลย 💚 #เป๊กผลิตโชค
#PeckPaLitChoke https://t.co/xcpT5IC39s",อื่นๆ,ไม่เดือดร้อน,0
"อรุณสวัสดิ์ 
ขอให้ปลอดโควิด 
สุขภาพร่างกายเเข็งแรง 
@Thanadech_Se",อื่นๆ,ไม่เดือดร้อน,0
ก็คือรอน้ำหอมมาตั้งแต่วันเกิด ถามไปทุกสาขาในไทยก็คือหมดบอกว่าติดช่วงโควิดเลยยังไม่เอาเข้า จนตอนนี้ผ่านมา 5 เดือนเต็มเพิ่งมารู้ว่าเค้ายกเลิกแบบจะไม่เอาตัวนี้มาแล้วเพราะคนไทยใช้น้อย คือโมโห รู้งี้จะได้ pre order มันตั้งแต่ 4 เดือนที่แล้ว,ความเป็นอยู่,ไม่เดือดร้อน,0
คิดถึงราคาน้ำมันช่วงโควิดปีก่อนนะ ถูกมาก https://t.co/5KGwfHeEj9,อื่นๆ,ไม่เดือดร้อน,0
"ใครชอบเพลงแจ๊ส แนะนำร้านนี้ Saxophone Pub 🎷 คือที่สุด วงเล่นสนุกมาก นี่มาร้านนี้ตั้งแต่เรียนมหาลัย จนตอนนี้ร้านก็ยังเล่นดี คนแน่นเหมือนเดิม แต่ช่วงโควิดปิดเร็ว 5 ทุ่มครึ่งก็ปิดล่ะ 
📍เดินทางมาง่ายมาก อนุสาวรีย์ชัยฯ https://t.co/QhLOIvsNP1",อื่นๆ,ไม่เดือดร้อน,0
สถานบันเทิง แพร่เชื้อโรค บันเทิงทุกรอบ😭 #โควิด19,ไม่สบายใจ,เดือดร้อน,1
"เมื่อคืนไปโนแรบังชั้น 2 มา คือ ทุกอย่างเหมือนเดิม ราคา ชม ละ 500 บาทเหมือนเดิม หลัง 3 ทุ่มต้องสั่งเหล้าเป็นเซ็ทเหมือนเดิม

แสดงว่าก่อนโควิดนี่ โอ้โห กำไรมหาศาลนะ เพราะหลังโควิดคือไม่มีลดใดๆทั้งสิ้น คือไล",ความเป็นอยู่,ไม่เดือดร้อน,0
"พ.ต.ท.ธนากร  งามเย็น 
สวป.ฯรรท.รอง ผกก.ป.สน.ทองหล่อ 
พร้อมผู้บริหารร้าน Falabella Thonglor 13 และตำรวจชุมชนสัมพันธ์ สน.ทองหล่อ

จัดกิจกรรม""จิตอาสาสู้ภัยโควิด 19"" มอบข้าวสาร อาหารแห้ง น้ำดื่ม และผ้าอ้อมผู้ใหญ่ ให้ประชาชน และผู้ป่วยติดเตียง ภายในชุมชน ""คลองไผ่สิงโต"" https://t.co/Hkop4THvQP",อื่นๆ,ไม่เดือดร้อน,0
"เอาจริงๆ การกระจายของโควิดรอบนี้ ตอนนี้ มันเลยกว่าที่เราสั่งปิดเมืองรอบแล้วไปแล้วนะเนี่ย
...การที่ต้องเลือกระหว่าง เศรษฐกิจ กับ สาธารณสุข
...ไม่เคยง่าย",ไม่สบายใจ,เดือดร้อน,2
